cycle,0,name,parent.name,is_main_stem,can_split,is_branch,energy,level,length,width,base.x,base.y,base.z,end.x,end.y,end.z
6550,2,stem5,stem4,false,false,false,1463.9999999998695,2.5,5.1155059840302535,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.873120212018584,49.9206704338109,40.01527743654726
6550,2,stem6,stem5,false,false,false,1363.7999999998847,2.8,3.451665496195884,1.5004051615804455,47.873120212018584,49.9206704338109,40.01527743654726,47.84302555184358,49.91940909383285,43.46681150389754
6550,2,stem7,stem6,false,false,false,1263.5999999998999,3.0999999999999996,2.3181952880503007,1.5004051615804455,47.84302555184358,49.91940909383285,43.46681150389754,47.79901096298179,49.91283106945348,45.78457957665659
6550,2,stem8,stem7,false,false,false,1163.399999999915,3.3999999999999995,1.5483456556956308,1.5004051615804455,47.79901096298179,49.91283106945348,45.78457957665659,47.595661767085915,49.85986257140443,47.318599691340374
6550,2,stem9,stem8,false,false,false,1063.1999999999302,3.6999999999999993,1.0272881943023513,1.5004051615804455,47.595661767085915,49.85986257140443,47.318599691340374,47.54990632607544,49.84410770960627,48.344747467296955
6550,2,stem10,stem9,false,false,false,962.9999999999453,3.999999999999999,0.6760608270611735,1.5004051615804455,47.54990632607544,49.84410770960627,48.344747467296955,47.62622798277956,49.87188652087645,49.01591181695283
6550,2,stem11,stem10,false,false,false,862.7999999999605,4.299999999999999,0.44045228424817245,1.5004051615804455,47.62622798277956,49.87188652087645,49.01591181695283,47.746546644302065,49.915678932297396,49.43734254565069
6550,2,stem12,stem11,false,false,false,762.5999999999757,4.599999999999999,0.28331200431434805,1.5004051615804455,47.746546644302065,49.915678932297396,49.43734254565069,47.80498214962741,49.93579989037745,49.71383147951952
6550,2,stem13,stem12,false,false,false,662.3999999999909,4.899999999999999,0.1792342293019527,1.5004051615804455,47.80498214962741,49.93579989037745,49.71383147951952,47.85199929667279,49.960904708893395,49.88495729558612
6550,2,stem14,stem13,false,false,false,562.2000000000061,5.199999999999998,0.11088669066161988,1.5004051615804455,47.85199929667279,49.960904708893395,49.88495729558612,47.89793281514978,49.97681061577935,49.9846215929666
6550,2,stem15,stem14,false,false,false,462.00000000001177,5.499999999999998,0.06647772839677883,1.5004051615804455,47.89793281514978,49.97681061577935,49.9846215929666,47.915485839540246,49.984625725751904,50.048262018512474
6550,2,stem16,stem15,false,false,false,361.80000000000797,5.799999999999998,0.03801087428269366,1.5004051615804455,47.915485839540246,49.984625725751904,50.048262018512474,47.923243269465786,49.98979928839317,50.085111483831284
6550,2,stem17,stem16,false,false,false,261.6000000000042,6.099999999999998,0.02008367120919349,1.327967944118386,47.923243269465786,49.98979928839317,50.085111483831284,47.92610429248963,49.99125705243541,50.10493680401768
6550,2,stem18,stem17,false,false,false,161.4000000000004,6.399999999999998,0.00906227113742498,0.8598944863096496,47.92610429248963,49.99125705243541,50.10493680401768,47.9271291480503,49.99170906759573,50.113929585097125
6550,2,stem19,stem18,false,true,false,61.199999999999775,6.6999999999999975,0.00251521989744745,0.3424898426350087,47.9271291480503,49.99170906759573,50.113929585097125,47.92705185031243,49.991658869857815,50.11644311575724
6551,2,stem0,plant_seed0,true,false,false,1965.2999999997935,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
6551,2,stem1,stem0,false,false,false,1865.0999999998087,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
6551,2,stem2,stem1,false,false,false,1764.8999999998239,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
6551,2,stem3,stem2,false,false,false,1664.699999999839,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
6551,2,stem4,stem3,false,false,false,1564.4999999998543,2.2,7.000342271003156,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.760930131749824,49.89121874547837,34.97748748289392
6551,2,stem5,stem4,false,false,false,1464.2999999998694,2.5,5.1159677116945375,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.87304007793178,49.92067309213234,40.01573214953083
6551,2,stem6,stem5,false,false,false,1364.0999999998846,2.8,3.4520211591074768,1.5004051615804455,47.87304007793178,49.92067309213234,40.01573214953083,47.842942316774234,49.91941162218461,43.46762186625015
6551,2,stem7,stem6,false,false,false,1263.8999999998998,3.0999999999999996,2.3184692506400855,1.5004051615804455,47.842942316774234,49.91941162218461,43.46762186625015,47.79892252630116,49.91283282041923,45.785663851111
6551,2,stem8,stem7,false,false,false,1163.699999999915,3.3999999999999995,1.548556685572953,1.5004051615804455,47.79892252630116,49.91283282041923,45.785663851111,47.595545615175354,49.859857103093525,47.31989304319002
6551,2,stem9,stem8,false,false,false,1063.4999999999302,3.6999999999999993,1.0274507479165425,1.5004051615804455,47.595545615175354,49.859857103093525,47.31989304319002,47.549782934022964,49.84409974831459,48.34620319230596
6551,2,stem10,stem9,false,false,false,963.2999999999453,3.999999999999999,0.6761860400301707,1.5004051615804455,47.549782934022964,49.84409974831459,48.34620319230596,47.626118726232136,49.87188370448786,49.01749184805611
6551,2,stem11,stem10,false,false,false,863.0999999999605,4.299999999999999,0.44054873419598256,1.5004051615804455,47.626118726232136,49.87188370448786,49.01749184805611,47.746463735054995,49.91568570554188,49.43901486137421
6551,2,stem12,stem11,false,false,false,762.8999999999756,4.599999999999999,0.2833862984749855,1.5004051615804455,47.746463735054995,49.91568570554188,49.43901486137421,47.8049145641815,49.935811940029815,49.715576300159725
6551,2,stem13,stem12,false,false,false,662.6999999999908,4.899999999999999,0.17929145714323355,1.5004051615804455,47.8049145641815,49.935811940029815,49.715576300159725,47.851946723369586,49.96092477428346,49.88675675512582
6551,2,stem14,stem13,false,false,false,562.500000000006,5.199999999999998,0.11093077253547867,1.5004051615804455,47.851946723369586,49.96092477428346,49.88675675512582,47.89789850224875,49.97683700440061,49.98646067303208
6551,2,stem15,stem14,false,false,false,462.3000000000118,5.499999999999998,0.0665116841001465,1.5004051615804455,47.89789850224875,49.97683700440061,49.98646067303208,47.91546049242827,49.98465610619964,50.050133605034844
6551,2,stem16,stem15,false,false,false,362.100000000008,5.799999999999998,0.03803702992650513,1.5004051615804455,47.91546049242827,49.98465610619964,50.050133605034844,47.92322326031506,49.989833228818526,50.087008426820915
6551,2,stem17,stem16,false,false,false,261.9000000000042,6.099999999999998,0.02010381856693732,1.3293001231290766,47.92322326031506,49.989833228818526,50.087008426820915,47.92608715343441,49.99129245524747,50.10685363519479
6551,2,stem18,stem17,false,false,false,161.70000000000041,6.399999999999998,0.00907779038929216,0.8613670662964835,47.92608715343441,49.99129245524747,50.10685363519479,47.92711376407295,49.99174524448936,50.11586181652351
6551,2,stem19,stem18,false,true,false,61.49999999999977,6.6999999999999975,0.00252717417857846,0.3441176207340643,47.92711376407295,49.99174524448936,50.11586181652351,47.927036098956115,49.99169480817276,50.11838729343619
6552,2,stem0,plant_seed0,true,false,false,1965.5999999997935,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
6552,2,stem1,stem0,false,false,false,1865.3999999998086,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
6552,2,stem2,stem1,false,false,false,1765.1999999998238,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
6552,2,stem3,stem2,false,false,false,1664.999999999839,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
6552,2,stem4,stem3,false,false,false,1564.7999999998542,2.2,7.000342271003156,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.760930131749824,49.89121874547837,34.97748748289392
6552,2,stem5,stem4,false,false,false,1464.5999999998694,2.5,5.116429300861299,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.8729599678816,49.92067574965641,40.01618672612096
6552,2,stem6,stem5,false,false,false,1364.3999999998846,2.8,3.4523767153361997,1.5004051615804455,47.8729599678816,49.92067574965641,40.01618672612096,47.84285910667166,49.91941414977799,43.46843198553051
6552,2,stem7,stem6,false,false,false,1264.1999999998998,3.0999999999999996,2.3187431310534206,1.5004051615804455,47.84285910667166,49.91941414977799,43.46843198553051,47.79883411614756,49.91283457085978,45.78674780033185
6552,2,stem8,stem7,false,false,false,1163.999999999915,3.3999999999999995,1.548767652150808,1.5004051615804455,47.79883411614756,49.91283457085978,45.78674780033185,47.59542949810514,49.859851636422874,47.321186007092294
6552,2,stem9,stem8,false,false,false,1063.7999999999302,3.6999999999999993,1.0276132527719637,1.5004051615804455,47.59542949810514,49.859851636422874,47.321186007092294,47.54965957898256,49.84409178941094,48.34765848066294
6552,2,stem10,stem9,false,false,false,963.5999999999452,3.999999999999999,0.6763112154409111,1.5004051615804455,47.54965957898256,49.84409178941094,48.34765848066294,47.626009502456775,49.871880888944055,49.01907140522113
6552,2,stem11,stem10,false,false,false,863.3999999999604,4.299999999999999,0.4406451552131482,1.5004051615804455,47.626009502456775,49.871880888944055,49.01907140522113,47.746380850676985,49.91569247675471,49.44068667547825
6552,2,stem12,stem11,false,false,false,763.1999999999756,4.599999999999999,0.2834605703507176,1.5004051615804455,47.746380850676985,49.91569247675471,49.44068667547825,47.8048469990082,49.93582398606783,49.71732059743223
6552,2,stem13,stem12,false,false,false,662.9999999999908,4.899999999999999,0.179348667818737,1.5004051615804455,47.8048469990082,49.93582398606783,49.71732059743223,47.85189416583603,49.96094483365482,49.88855567490861
6552,2,stem14,stem13,false,false,false,562.800000000006,5.199999999999998,0.11097484118675881,1.5004051615804455,47.85189416583603,49.96094483365482,49.88855567490861,47.897864199640075,49.97686338510647,49.988299201456265
6552,2,stem15,stem14,false,false,false,462.6000000000118,5.499999999999998,0.06654562961833099,1.5004051615804455,47.897864199640075,49.97686338510647,49.988299201456265,47.915435152919315,49.9846864775346,50.05200463016544
6552,2,stem16,stem15,false,false,false,362.400000000008,5.799999999999998,0.03806317772480033,1.5004051615804455,47.915435152919315,49.9846864775346,50.05200463016544,47.92320325716621,49.98986715906327,50.08890480081298
6552,2,stem17,stem16,false,false,false,262.2000000000042,6.099999999999998,0.02012395988138038,1.3306319025460063,47.92320325716621,49.98986715906327,50.08890480081298,47.926070019520154,49.99132784744026,50.10876989140877
6552,2,stem18,stem17,false,false,false,162.00000000000043,6.399999999999998,0.00909330498608207,0.8628392045755808,47.926070019520154,49.99132784744026,50.10876989140877,47.92709838471013,49.99178141053154,50.117793468367395
6552,2,stem19,stem18,false,true,false,61.79999999999977,6.6999999999999975,0.00253912487396301,0.34574491057293266,47.92709838471013,49.99178141053154,50.117793468367395,47.92702035232452,49.99173073570781,50.120330887949294
6553,2,stem0,plant_seed0,true,false,false,1965.8999999997934,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
6553,2,stem1,stem0,false,false,false,1865.6999999998086,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
6553,2,stem2,stem1,false,false,false,1765.4999999998238,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
6553,2,stem3,stem2,false,false,false,1665.299999999839,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
6553,2,stem4,stem3,false,false,false,1565.0999999998542,2.2,7.000342271003156,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.760930131749824,49.89121874547837,34.97748748289392
6553,2,stem5,stem4,false,false,false,1464.8999999998694,2.5,5.11689075157208,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.872879881860825,49.92067840638334,40.01664116635857
6553,2,stem6,stem5,false,false,false,1364.6999999998845,2.8,3.452732164914052,1.5004051615804455,47.872879881860825,49.92067840638334,40.01664116635857,47.84277592152837,49.9194166766132,43.46924186181154
6553,2,stem7,stem6,false,false,false,1264.4999999998997,3.0999999999999996,2.3190169293149547,1.5004051615804455,47.84277592152837,49.9194166766132,43.46924186181154,47.79874573251303,49.91283632077527,45.78783142441672
6553,2,stem8,stem7,false,false,false,1164.299999999915,3.3999999999999995,1.5489785554481814,1.5004051615804455,47.79874573251303,49.91283632077527,45.78783142441672,47.59531341586482,49.85984617139198,47.32247858316359
6553,2,stem9,stem8,false,false,false,1064.09999999993,3.6999999999999993,1.0277757088832404,1.5004051615804455,47.59531341586482,49.85984617139198,47.32247858316359,47.54953626094312,49.8440838328946,48.349113332498916
6553,2,stem10,stem9,false,false,false,963.8999999999452,3.999999999999999,0.6764363533046607,1.5004051615804455,47.54953626094312,49.8440838328946,48.349113332498916,47.62590031144362,49.871878074244776,49.0206504885901
6553,2,stem11,stem10,false,false,false,863.6999999999604,4.299999999999999,0.4407415473083471,1.5004051615804455,47.62590031144362,49.871878074244776,49.0206504885901,47.746297991160546,49.91569924593645,49.442357988113294
6553,2,stem12,stem11,false,false,false,763.4999999999756,4.599999999999999,0.283534819948229,1.5004051615804455,47.746297991160546,49.91569924593645,49.442357988113294,47.80477945410139,49.93583602849256,49.719064371494056
6553,2,stem13,stem12,false,false,false,663.2999999999907,4.899999999999999,0.17940586133361205,1.5004051615804455,47.80477945410139,49.93583602849256,49.719064371494056,47.85184162406735,49.960964887009254,49.890354055096424
6553,2,stem14,stem13,false,false,false,563.1000000000059,5.199999999999998,0.11101889661942646,1.5004051615804455,47.85184162406735,49.960964887009254,49.890354055096424,47.89782990732061,49.97688975789929,49.990137178404666
6553,2,stem15,stem14,false,false,false,462.9000000000118,5.499999999999998,0.06657956495438744,1.5004051615804455,47.89782990732061,49.97688975789929,49.990137178404666,47.91540982101104,49.98471683975952,50.0538750940727
6553,2,stem16,stem15,false,false,false,362.700000000008,5.799999999999998,0.03808931767993258,1.5004051615804455,47.91540982101104,49.98471683975952,50.0538750940727,47.92318326001737,49.98990107913047,50.09080060597819
6553,2,stem17,stem16,false,false,false,262.5000000000042,6.099999999999998,0.02014409515433537,1.3319632824890348,47.92318326001737,49.98990107913047,50.09080060597819,47.926052890745275,49.99136322901699,50.11068557283211
6553,2,stem18,stem17,false,false,false,162.30000000000044,6.399999999999998,0.00910881492919104,0.8643109012794347,47.926052890745275,49.99136322901699,50.11068557283211,47.92708300996039,49.99181756572553,50.119724540802636
6553,2,stem19,stem18,false,true,false,62.09999999999977,6.6999999999999975,0.00255107198467668,0.34737171229807007,47.92708300996039,49.99181756572553,50.119724540802636,47.927004610416176,49.99176665246622,50.122273899471494
6554,2,stem0,plant_seed0,true,false,false,1966.1999999997934,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
6554,2,stem1,stem0,false,false,false,1865.9999999998086,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
6554,2,stem2,stem1,false,false,false,1765.7999999998237,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
6554,2,stem3,stem2,false,false,false,1665.599999999839,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
6554,2,stem4,stem3,false,false,false,1565.3999999998541,2.2,7.000342271003156,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.760930131749824,49.89121874547837,34.97748748289392
6554,2,stem5,stem4,false,false,false,1465.1999999998693,2.5,5.11735206386841,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.87279981986226,49.92068106231337,40.01709547028455
6554,2,stem6,stem5,false,false,false,1364.9999999998845,2.8,3.453087507873025,1.5004051615804455,47.87279981986226,49.92068106231337,40.01709547028455,47.842692761336885,49.91941920269048,43.47005149516613
6554,2,stem7,stem6,false,false,false,1264.7999999998997,3.0999999999999996,2.31929064544933,1.5004051615804455,47.842692761336885,49.91941920269048,43.47005149516613,47.79865737538961,49.91283807016586,45.78891472346312
6554,2,stem8,stem7,false,false,false,1164.5999999999149,3.3999999999999995,1.5491893954840557,1.5004051615804455,47.79865737538961,49.91283807016586,45.78891472346312,47.59519736844396,49.85984070800034,47.32377077152021
6554,2,stem9,stem8,false,false,false,1064.39999999993,3.6999999999999993,1.0279381162649934,1.5004051615804455,47.59519736844396,49.85984070800034,47.32377077152021,47.54941297989355,49.844075878764855,48.350567747944794
6554,2,stem10,stem9,false,false,false,964.1999999999451,3.999999999999999,0.6765614536326818,1.5004051615804455,47.54941297989355,49.844075878764855,48.350567747944794,47.62579115318287,49.87187526038979,49.0222290983051
6554,2,stem11,stem10,false,false,false,863.9999999999603,4.299999999999999,0.4408379104902546,1.5004051615804455,47.62579115318287,49.87187526038979,49.0222290983051,47.74621515649824,49.915706013087764,49.444028799429745
6554,2,stem12,stem11,false,false,false,763.7999999999755,4.599999999999999,0.28360904727420194,1.5004051615804455,47.74621515649824,49.915706013087764,49.444028799429745,47.804711929455024,49.93584806730512,49.720807622502114
6554,2,stem13,stem12,false,false,false,663.5999999999907,4.899999999999999,0.17946303769300606,1.5004051615804455,47.804711929455024,49.93584806730512,49.720807622502114,47.85178909805884,49.9609849343486,49.89215189585109
6554,2,stem14,stem13,false,false,false,563.4000000000059,5.199999999999998,0.11106293883744661,1.5004051615804455,47.85178909805884,49.9609849343486,49.89215189585109,47.89779562528731,49.97691612278148,49.99197460404268
6554,2,stem15,stem14,false,false,false,463.2000000000118,5.499999999999998,0.06661349011137002,1.5004051615804455,47.89779562528731,49.97691612278148,49.99197460404268,47.91538449670121,49.98474719287715,50.05574499692496
6554,2,stem16,stem15,false,false,false,363.000000000008,5.799999999999998,0.03811544979425447,1.5004051615804455,47.91538449670121,49.98474719287715,50.05574499692496,47.92316326886679,49.989934989023176,50.09269584248716
6554,2,stem17,stem16,false,false,false,262.8000000000042,6.099999999999998,0.02016422438761447,1.3332942630779867,47.92316326886679,49.989934989023176,50.09269584248716,47.926035767108274,49.99139859998084,50.11260067963725
6554,2,stem18,stem17,false,false,false,162.60000000000045,6.399999999999998,0.00912432022001494,0.8657821565404963,47.926035767108274,49.99139859998084,50.11260067963725,47.92706763982241,49.9918537100746,50.12165503400306
6554,2,stem19,stem18,false,true,false,62.399999999999764,6.6999999999999975,0.0025630155117947,0.348998026055889,47.92706763982241,49.9918537100746,50.12165503400306,47.926988873229725,49.99180255845122,50.124216328177695
6555,2,stem0,plant_seed0,true,false,false,1966.4999999997933,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
6555,2,stem1,stem0,false,false,false,1866.2999999998085,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
6555,2,stem2,stem1,false,false,false,1766.0999999998237,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
6555,2,stem3,stem2,false,false,false,1665.8999999998389,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
6555,2,stem4,stem3,false,false,false,1565.699999999854,2.2,7.000342271003156,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.760930131749824,49.89121874547837,34.97748748289392
6555,2,stem5,stem4,false,false,false,1465.4999999998693,2.5,5.1178132377918075,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.872719781878686,49.92068371744675,40.0175496379398
6555,2,stem6,stem5,false,false,false,1365.2999999998844,2.8,3.453442744245098,1.5004051615804455,47.872719781878686,49.92068371744675,40.0175496379398,47.84260962608971,49.91942172801005,43.470860885667136
6555,2,stem7,stem6,false,false,false,1265.0999999998996,3.0999999999999996,2.319564279481181,1.5004051615804455,47.84260962608971,49.91942172801005,43.470860885667136,47.798569044769344,49.912839819031724,45.789997697568545
6555,2,stem8,stem7,false,false,false,1164.8999999999148,3.3999999999999995,1.5494001722774062,1.5004051615804455,47.798569044769344,49.912839819031724,45.789997697568545,47.59508135583209,49.859835246247485,47.32506257227847
6555,2,stem9,stem8,false,false,false,1064.69999999993,3.6999999999999993,1.0281004749318394,1.5004051615804455,47.59508135583209,49.859835246247485,47.32506257227847,47.54928973582274,49.844067927020994,48.35202172713148
6555,2,stem10,stem9,false,false,false,964.4999999999451,3.999999999999999,0.6766865164362335,1.5004051615804455,47.54928973582274,49.844067927020994,48.35202172713148,47.62568202766467,49.871872447378834,49.02380723450821
6555,2,stem11,stem10,false,false,false,864.2999999999603,4.299999999999999,0.4409342447675435,1.5004051615804455,47.62568202766467,49.871872447378834,49.02380723450821,47.7461323466826,49.915712778209226,49.44569910957798
6555,2,stem12,stem11,false,false,false,764.0999999999755,4.599999999999999,0.283683252335317,1.5004051615804455,47.7461323466826,49.915712778209226,49.44569910957798,47.80464442506301,49.935860102506574,49.72255035061332
6555,2,stem13,stem12,false,false,false,663.8999999999907,4.899999999999999,0.17952019690206492,1.5004051615804455,47.80464442506301,49.935860102506574,49.72255035061332,47.85173658780576,49.96100497567463,49.893949197334436
6555,2,stem14,stem13,false,false,false,563.7000000000058,5.199999999999998,0.11110696784478302,1.5004051615804455,47.85173658780576,49.96100497567463,49.893949197334436,47.897761353537064,49.97694247975537,49.99381147853568
6555,2,stem15,stem14,false,false,false,463.5000000000118,5.499999999999998,0.06664740509233197,1.5004051615804455,47.897761353537064,49.97694247975537,49.99381147853568,47.91535917998752,49.9847775368902,50.05761433889049
6555,2,stem16,stem15,false,false,false,363.300000000008,5.799999999999998,0.03814157407011788,1.5004051615804455,47.91535917998752,49.9847775368902,50.05761433889049,47.92314328371263,49.98996888874443,50.09459051051044
6555,2,stem17,stem16,false,false,false,263.10000000000423,6.099999999999998,0.02018434758302932,1.3346248444326503,47.92314328371263,49.98996888874443,50.09459051051044,47.92601864860757,49.99143396033498,50.11451521199649
6555,2,stem18,stem17,false,false,false,162.90000000000046,6.399999999999998,0.00913982085994927,0.8672529704911796,47.92601864860757,49.99143396033498,50.11451521199649,47.927052274294745,49.99188984358198,50.12358494814237
6555,2,stem19,stem18,false,true,false,62.69999999999976,6.6999999999999975,0.00257495545639199,0.350623851992757,47.927052274294745,49.99188984358198,50.12358494814237,47.92697314076368,49.99183845366603,50.12615817424266
6556,2,stem0,plant_seed0,true,false,false,1966.7999999997933,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
6556,2,stem1,stem0,false,false,false,1866.5999999998085,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
6556,2,stem2,stem1,false,false,false,1766.3999999998236,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
6556,2,stem3,stem2,false,false,false,1666.1999999998388,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
6556,2,stem4,stem3,false,false,false,1565.999999999854,2.2,7.000342271003156,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.760930131749824,49.89121874547837,34.97748748289392
6556,2,stem5,stem4,false,false,false,1465.7999999998692,2.5,5.11827427338378,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.8726397679029,49.9206863717837,40.01800366936519
6556,2,stem6,stem5,false,false,false,1365.5999999998844,2.8,3.4537978740622446,1.5004051615804455,47.8726397679029,49.9206863717837,40.01800366936519,47.84252651577937,49.919424252572135,43.47167003338742
6556,2,stem7,stem6,false,false,false,1265.3999999998996,3.0999999999999996,2.3198378314351347,1.5004051615804455,47.84252651577937,49.919424252572135,43.47167003338742,47.798480740644294,49.912841567373,45.79108034683047
6556,2,stem8,stem7,false,false,false,1165.1999999999148,3.3999999999999995,1.5496108858472026,1.5004051615804455,47.798480740644294,49.912841567373,45.79108034683047,47.594965378018784,49.859829786132906,47.326353985554626
6556,2,stem9,stem8,false,false,false,1064.99999999993,3.6999999999999993,1.0282627848983907,1.5004051615804455,47.594965378018784,49.859829786132906,47.326353985554626,47.549166528719596,49.844059977662305,48.353475270189826
6556,2,stem10,stem9,false,false,false,964.799999999945,3.999999999999999,0.6768115417265715,1.5004051615804455,47.549166528719596,49.844059977662305,48.353475270189826,47.625572934879216,49.87186963521166,49.02538489734147
6556,2,stem11,stem10,false,false,false,864.5999999999602,4.299999999999999,0.4410305501488838,1.5004051615804455,47.625572934879216,49.87186963521166,49.02538489734147,47.74604956170617,49.91571954130147,49.44736891870832
6556,2,stem12,stem11,false,false,false,764.3999999999754,4.599999999999999,0.2837574351382526,1.5004051615804455,47.74604956170617,49.91571954130147,49.44736891870832,47.80457694091927,49.93587213409801,49.72429255598449
6556,2,stem13,stem12,false,false,false,664.1999999999906,4.899999999999999,0.179577338965933,1.5004051615804455,47.80457694091927,49.93587213409801,49.72429255598449,47.8516840933034,49.96102501098918,49.89574595970819
6556,2,stem14,stem13,false,false,false,564.0000000000058,5.199999999999998,0.11115098364539838,1.5004051615804455,47.8516840933034,49.96102501098918,49.89574595970819,47.89772709206681,49.97696882882338,49.995647802048964
6556,2,stem15,stem14,false,false,false,463.80000000001183,5.499999999999998,0.06668130990032566,1.5004051615804455,47.89772709206681,49.97696882882338,49.995647802048964,47.91533387086771,49.98480787180143,50.05948312013752
6556,2,stem16,stem15,false,false,false,363.60000000000804,5.799999999999998,0.03816769050987402,1.5004051615804455,47.91533387086771,49.98480787180143,50.05948312013752,47.92312330455314,49.99000277829732,50.09648461021855
6556,2,stem17,stem16,false,false,false,263.40000000000424,6.099999999999998,0.02020446474239098,1.335955026672777,47.92312330455314,49.99000277829732,50.09648461021855,47.92600153524166,49.991469310082636,50.11642917008216
6556,2,stem18,stem17,false,false,false,163.20000000000047,6.399999999999998,0.00915531685038908,0.8687233432638576,47.92600153524166,49.991469310082636,50.11642917008216,47.92703691337607,49.99192596625095,50.12551428339426
6556,2,stem19,stem18,false,true,false,62.99999999999976,6.6999999999999975,0.00258689181954315,0.3522491902549994,47.92703691337607,49.99192596625095,50.12551428339426,47.926957413016694,49.99187433811391,50.128099437841165
6557,2,stem0,plant_seed0,true,false,false,1967.0999999997932,1.0,7.004805723336598,0.9978355731248715,50.0,50.0,0.0,50.0,50.0,7.004805723336598
6557,2,stem1,stem0,false,false,false,1866.8999999998084,1.3,7.005078025775591,1.4319883622288037,50.0,50.0,7.004805723336598,49.450757035491876,49.979860174767516,13.988289431385324
6557,2,stem2,stem1,false,false,false,1766.6999999998236,1.6,7.001835534856741,1.5004051615804455,49.450757035491876,49.979860174767516,13.988289431385324,49.05162567835366,49.923765920679415,20.97851463888686
6557,2,stem3,stem2,false,false,false,1666.4999999998388,1.9000000000000001,7.001722829410133,1.5004051615804455,49.05162567835366,49.923765920679415,20.97851463888686,48.895236933330324,49.89590884233753,27.97843529011565
6557,2,stem4,stem3,false,false,false,1566.299999999854,2.2,7.000342271003156,1.5004051615804455,48.895236933330324,49.89590884233753,27.97843529011565,48.760930131749824,49.89121874547837,34.97748748289392
6557,2,stem5,stem4,false,false,false,1466.0999999998692,2.5,5.118735170685819,1.5004051615804455,48.760930131749824,49.89121874547837,34.97748748289392,47.87255977792772,49.92068902532447,40.01845756460158
