cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI,shadow_loss,length(leaf_aging),leaf_aging
5112,213,6.666894022549471,6.198600609159316,2.0230680846916083,0.0,0.2,0.005,0.001,6.635407876453753,6.167114501994753,2.020094876769668,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861097949472,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000295367940365,0.09642499999999998,1,[1.3929479114291774]
5136,214,6.698380168645189,6.230086718954263,2.0260412926135487,0.0,0.2,0.005,0.001,6.666894022549471,6.198600609159316,2.0230680846916083,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148611224761,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00002958020287216,0.09642499999999998,1,[1.3929479114291774]
5160,215,6.729866314740907,6.261572831201873,2.029014500535489,0.0,0.2,0.005,0.001,6.698380168645189,6.230086718954263,2.0260412926135487,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148611453455852,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002962361170782,0.09642499999999998,1,[1.3929479114291774]
5184,216,6.7613524608366244,6.293058945736432,2.0319877084574296,0.0,0.2,0.005,0.001,6.729866314740907,6.261572831201873,2.029014500535489,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148611666698936,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00002966702054348,0.09642499999999998,1,[1.3929479114291774]
5208,217,6.792838606932342,6.324545062403421,2.03496091637937,0.0,0.2,0.005,0.001,6.7613524608366244,6.293058945736432,2.0319877084574296,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.0314861186553424,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002971042937914,0.09642499999999998,1,[1.3929479114291774]
5232,218,6.82432475302806,6.356031181058763,2.0379341243013105,0.0,0.2,0.005,0.001,6.792838606932342,6.324545062403421,2.03496091637937,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148612050935229,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000297538382148,0.09642499999999998,1,[1.3929479114291774]
5256,219,6.855810899123778,6.387517301568115,2.040907332223251,0.0,0.2,0.005,0.001,6.82432475302806,6.356031181058763,2.0379341243013105,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148612223809594,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00002979724705046,0.09642499999999998,1,[1.3929479114291774]
5280,220,6.887297045219496,6.4190034238062115,2.0438805401451914,0.0,0.2,0.005,0.001,6.855810899123778,6.387517301568115,2.040907332223251,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148612385003696,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002984065588612,0.09642499999999998,1,[1.3929479114291774]
5304,221,6.918783191315214,6.4504895476562485,2.046853748067132,0.0,0.2,0.005,0.001,6.887297045219496,6.4190034238062115,2.0438805401451914,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148612535306716,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00002988406472178,0.09642499999999998,1,[1.3929479114291774]
5328,222,6.950269337410932,6.481975673009316,2.0498269559890723,0.0,0.2,0.005,0.001,6.918783191315214,6.4504895476562485,2.046853748067132,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148612675454504,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00002992747355744,0.09642499999999998,1,[1.3929479114291774]
5352,223,6.9817554835066495,6.513461799763861,2.0528001639110127,0.0,0.2,0.005,0.001,6.950269337410932,6.481975673009316,2.0498269559890723,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.031486128061332,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000299708823931,0.09642499999999998,1,[1.3929479114291774]
5376,224,7.013241629602367,6.544947927825193,2.055773371832953,0.0,0.2,0.005,0.001,6.9817554835066495,6.513461799763861,2.0528001639110127,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148612927982591,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003001429122876,0.09642499999999998,1,[1.3929479114291774]
5400,225,7.044727775698085,6.576434057105019,2.0587465797548936,0.0,0.2,0.005,0.001,7.013241629602367,6.544947927825193,2.055773371832953,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148613041599219,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003005770006442,0.09642499999999998,1,[1.3929479114291774]
5424,226,7.076213921793803,6.607920187521011,2.061719787676834,0.0,0.2,0.005,0.001,7.044727775698085,6.576434057105019,2.0587465797548936,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148613147539336,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003010110890008,0.09642499999999998,1,[1.3929479114291774]
5448,227,7.107700067889521,6.6394063189964045,2.0646929955987745,0.0,0.2,0.005,0.001,7.076213921793803,6.607920187521011,2.061719787676834,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148613246321613,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003014451773574,0.09642499999999998,1,[1.3929479114291774]
5472,228,7.139186213985239,6.670892451459621,2.067666203520715,0.0,0.2,0.005,0.001,7.107700067889521,6.6394063189964045,2.0646929955987745,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148613338429657,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000301879265714,0.09642499999999998,1,[1.3929479114291774]
5496,229,7.170672360080957,6.702378584843918,2.0706394114426554,0.0,0.2,0.005,0.001,7.139186213985239,6.670892451459621,2.067666203520715,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148613424314417,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003023133540706,0.09642499999999998,1,[1.3929479114291774]
5520,230,7.202158506176675,6.7338647190870615,2.073612619364596,0.0,0.2,0.005,0.001,7.170672360080957,6.702378584843918,2.0706394114426554,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148613504396369,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003027474424272,0.09642499999999998,1,[1.3929479114291774]
5544,231,7.2336446522723925,6.765350854131025,2.0765858272865363,0.0,0.2,0.005,0.001,7.202158506176675,6.7338647190870615,2.073612619364596,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148613579067583,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003031815307838,0.09642499999999998,1,[1.3929479114291774]
5568,232,7.26513079836811,6.796836989921701,2.0795590352084767,0.0,0.2,0.005,0.001,7.2336446522723925,6.765350854131025,2.0765858272865363,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148613648693638,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003036156191404,0.09642499999999998,1,[1.3929479114291774]
5592,233,7.296616944463828,6.8283231264086375,2.082532243130417,0.0,0.2,0.005,0.001,7.26513079836811,6.796836989921701,2.0795590352084767,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.031486137136154,-0.00297320792194062,0.0,0.0,0.0,0.0,0.0000304049707497,0.09642499999999998,1,[1.3929479114291774]
5616,234,7.328103090559546,6.859809263544792,2.0855054510523576,0.0,0.2,0.005,0.001,7.296616944463828,6.8283231264086375,2.082532243130417,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148613774150721,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003044837958536,0.09642499999999998,1,[1.3929479114291774]
5640,235,7.359589236655264,6.891295401286299,2.088478658974298,0.0,0.2,0.005,0.001,7.328103090559546,6.859809263544792,2.0855054510523576,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148613830595975,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003049178842102,0.09642499999999998,1,[1.3929479114291774]
5664,236,7.391075382750982,6.9227815395922585,2.0914518668962385,0.0,0.2,0.005,0.001,7.359589236655264,6.891295401286299,2.088478658974298,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148613883227502,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003053519725669,0.09642499999999998,1,[1.3929479114291774]
5688,237,7.4225615288467,6.954267678424533,2.094425074818179,0.0,0.2,0.005,0.001,7.391075382750982,6.9227815395922585,2.0914518668962385,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148613932302979,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003057860609235,0.09642499999999998,1,[1.3929479114291774]
5712,238,7.454047674942418,6.985753817747563,2.0973982827401194,0.0,0.2,0.005,0.001,7.4225615288467,6.954267678424533,2.094425074818179,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861397806267,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003062201492801,0.09642499999999998,1,[1.3929479114291774]
5736,239,7.4855338210381355,7.017239957528189,2.10037149066206,0.0,0.2,0.005,0.001,7.454047674942418,6.985753817747563,2.0973982827401194,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614020730606,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003066542376367,0.09642499999999998,1,[1.3929479114291774]
5760,240,7.517019967133853,7.0487260977354955,2.1033446985840003,0.0,0.2,0.005,0.001,7.4855338210381355,7.017239957528189,2.10037149066206,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614060515681,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003070883259933,0.09642499999999998,1,[1.3929479114291774]
5784,241,7.548506113229571,7.0802122383406525,2.1063179065059408,0.0,0.2,0.005,0.001,7.517019967133853,7.0487260977354955,2.1033446985840003,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614097612673,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003075224143499,0.09642499999999998,1,[1.3929479114291774]
5808,242,7.579992259325289,7.111698379316779,2.109291114427881,0.0,0.2,0.005,0.001,7.548506113229571,7.0802122383406525,2.1063179065059408,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614132203209,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003079565027065,0.09642499999999998,1,[1.3929479114291774]
5832,243,7.611478405421007,7.143184520638812,2.1122643223498216,0.0,0.2,0.005,0.001,7.579992259325289,7.111698379316779,2.109291114427881,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614164456631,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003083905910631,0.09642499999999998,1,[1.3929479114291774]
5856,244,7.642964551516725,7.174670662283378,2.115237530271762,0.0,0.2,0.005,0.001,7.611478405421007,7.143184520638812,2.1122643223498216,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614194530852,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003088246794197,0.09642499999999998,1,[1.3929479114291774]
5880,245,7.674450697612443,7.206156804228687,2.1182107381937025,0.0,0.2,0.005,0.001,7.642964551516725,7.174670662283378,2.115237530271762,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614222573104,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003092587677763,0.09642499999999998,1,[1.3929479114291774]
5904,246,7.705936843708161,7.237642946454418,2.121183946115643,0.0,0.2,0.005,0.001,7.674450697612443,7.206156804228687,2.1182107381937025,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614248720683,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003096928561329,0.09642499999999998,1,[1.3929479114291774]
5928,247,7.737422989803878,7.269129088941625,2.1241571540375834,0.0,0.2,0.005,0.001,7.705936843708161,7.237642946454418,2.121183946115643,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614273101596,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003101269444895,0.09642499999999998,1,[1.3929479114291774]
5952,248,7.768909135899596,7.300615231672641,2.127130361959524,0.0,0.2,0.005,0.001,7.737422989803878,7.269129088941625,2.1241571540375834,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614295835217,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003105610328461,0.09642499999999998,1,[1.3929479114291774]
5976,249,7.800395281995314,7.332101374630993,2.1301035698814643,0.0,0.2,0.005,0.001,7.768909135899596,7.300615231672641,2.127130361959524,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614317032838,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003109951212027,0.09642499999999998,1,[1.3929479114291774]
6000,250,7.831881428091032,7.363587517801321,2.1330767778034048,0.0,0.2,0.005,0.001,7.800395281995314,7.332101374630993,2.1301035698814643,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614336798244,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003114292095593,0.09642499999999998,1,[1.3929479114291774]
6024,251,7.86336757418675,7.395073661169303,2.136049985725345,0.0,0.2,0.005,0.001,7.831881428091032,7.363587517801321,2.1330767778034048,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614355228202,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003118632979159,0.09642499999999998,1,[1.3929479114291774]
6048,252,7.894853720282468,7.4265598047215855,2.1390231936472857,0.0,0.2,0.005,0.001,7.86336757418675,7.395073661169303,2.136049985725345,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614372412933,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003122973862725,0.09642499999999998,1,[1.3929479114291774]
6072,253,7.926339866378186,7.458045948445715,2.141996401569226,0.0,0.2,0.005,0.001,7.894853720282468,7.4265598047215855,2.1390231936472857,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614388436577,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003127314746291,0.09642499999999998,1,[1.3929479114291774]
6096,254,7.9578260124739035,7.489532092330081,2.1449696094911666,0.0,0.2,0.005,0.001,7.926339866378186,7.458045948445715,2.141996401569226,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614403377592,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003131655629857,0.09642499999999998,1,[1.3929479114291774]
6120,255,7.989312158569621,7.521018236363857,2.147942817413107,0.0,0.2,0.005,0.001,7.9578260124739035,7.489532092330081,2.1449696094911666,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614417309109,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003135996513423,0.09642499999999998,1,[1.3929479114291774]
6144,256,8.02079830466534,7.5525043805369485,2.1509160253350474,0.0,0.2,0.005,0.001,7.989312158569621,7.521018236363857,2.147942817413107,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861443029934,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003140337396989,0.09642499999999998,1,[1.3929479114291774]
6168,257,8.052284450761057,7.583990524839942,2.153889233256988,0.0,0.2,0.005,0.001,8.02079830466534,7.5525043805369485,2.1509160253350474,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614442411884,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003144678280555,0.09642499999999998,1,[1.3929479114291774]
6192,258,8.083770596856775,7.615476669264061,2.1568624411789283,0.0,0.2,0.005,0.001,8.052284450761057,7.583990524839942,2.153889233256988,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861445370605,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003149019164121,0.09642499999999998,1,[1.3929479114291774]
6216,259,8.115256742952493,7.646962813801122,2.159835649100869,0.0,0.2,0.005,0.001,8.083770596856775,7.615476669264061,2.1568624411789283,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614464237121,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003153360047687,0.09642499999999998,1,[1.3929479114291774]
6240,260,8.14674288904821,7.678448958443493,2.1628088570228092,0.0,0.2,0.005,0.001,8.115256742952493,7.646962813801122,2.159835649100869,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.0314861447405666,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003157700931253,0.09642499999999998,1,[1.3929479114291774]
6264,261,8.178229035143929,7.709935103184059,2.1657820649447497,0.0,0.2,0.005,0.001,8.14674288904821,7.678448958443493,2.1628088570228092,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614483212747,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003162041814819,0.09642499999999998,1,[1.3929479114291774]
6288,262,8.209715181239646,7.741421248016187,2.16875527286669,0.0,0.2,0.005,0.001,8.178229035143929,7.709935103184059,2.1657820649447497,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614491750201,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003166382698385,0.09642499999999998,1,[1.3929479114291774]
6312,263,8.241201327335364,7.772907392933689,2.1717284807886306,0.0,0.2,0.005,0.001,8.209715181239646,7.741421248016187,2.16875527286669,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614499710817,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003170723581951,0.09642499999999998,1,[1.3929479114291774]
6336,264,8.272687473431082,7.804393537930797,2.174701688710571,0.0,0.2,0.005,0.001,8.241201327335364,7.772907392933689,2.1717284807886306,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614507133579,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003175064465517,0.09642499999999998,1,[1.3929479114291774]
6360,265,8.3041736195268,7.8358796830021324,2.1776748966325115,0.0,0.2,0.005,0.001,8.272687473431082,7.804393537930797,2.174701688710571,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614514054821,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003179405349083,0.09642499999999998,1,[1.3929479114291774]
6384,266,8.335659765622518,7.867365828142681,2.180648104554452,0.0,0.2,0.005,0.001,8.3041736195268,7.8358796830021324,2.1776748966325115,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861452050843,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003183746232649,0.09642499999999998,1,[1.3929479114291774]
6408,267,8.367145911718236,7.898851973347766,2.1836213124763924,0.0,0.2,0.005,0.001,8.335659765622518,7.867365828142681,2.180648104554452,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614526525995,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003188087116216,0.09642499999999998,1,[1.3929479114291774]
6432,268,8.398632057813954,7.930338118613026,2.186594520398333,0.0,0.2,0.005,0.001,8.367145911718236,7.898851973347766,2.1836213124763924,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.0314861453213699,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003192427999782,0.09642499999999998,1,[1.3929479114291774]
6456,269,8.430118203909672,7.961824263934396,2.1895677283202732,0.0,0.2,0.005,0.001,8.398632057813954,7.930338118613026,2.186594520398333,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614537368871,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003196768883348,0.09642499999999998,1,[1.3929479114291774]
6480,270,8.46160435000539,7.9933104093080845,2.1925409362422137,0.0,0.2,0.005,0.001,8.430118203909672,7.961824263934396,2.1895677283202732,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614542247263,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003201109766914,0.09642499999999998,1,[1.3929479114291774]
6504,271,8.493090496101107,8.024796554730557,2.195514144164154,0.0,0.2,0.005,0.001,8.46160435000539,7.9933104093080845,2.1925409362422137,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614546796047,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000320545065048,0.09642499999999998,1,[1.3929479114291774]
6528,272,8.524576642196825,8.056282700198517,2.1984873520860946,0.0,0.2,0.005,0.001,8.493090496101107,8.024796554730557,2.195514144164154,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614551037487,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003209791534046,0.09642499999999998,1,[1.3929479114291774]
6552,273,8.556062788292543,8.087768845708892,2.201460560008035,0.0,0.2,0.005,0.001,8.524576642196825,8.056282700198517,2.1984873520860946,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614554992368,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003214132417612,0.09642499999999998,1,[1.3929479114291774]
6576,274,8.587548934388261,8.119254991258815,2.2044337679299755,0.0,0.2,0.005,0.001,8.556062788292543,8.087768845708892,2.201460560008035,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.0314861455868003,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003218473301178,0.09642499999999998,1,[1.3929479114291774]
6600,275,8.619035080483979,8.150741136845616,2.207406975851916,0.0,0.2,0.005,0.001,8.587548934388261,8.119254991258815,2.2044337679299755,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614562118535,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003222814184744,0.09642499999999998,1,[1.3929479114291774]
6624,276,8.650521226579697,8.182227282466801,2.2103801837738564,0.0,0.2,0.005,0.001,8.619035080483979,8.150741136845616,2.207406975851916,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614565324714,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000322715506831,0.09642499999999998,1,[1.3929479114291774]
6648,277,8.682007372675415,8.213713428120048,2.213353391695797,0.0,0.2,0.005,0.001,8.650521226579697,8.182227282466801,2.2103801837738564,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614568314267,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003231495951876,0.09642499999999998,1,[1.3929479114291774]
6672,278,8.713493518771132,8.245199573803191,2.2163265996177373,0.0,0.2,0.005,0.001,8.682007372675415,8.213713428120048,2.213353391695797,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614571101827,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003235836835442,0.09642499999999998,1,[1.3929479114291774]
6696,279,8.74497966486685,8.276685719514209,2.2192998075396777,0.0,0.2,0.005,0.001,8.713493518771132,8.245199573803191,2.2163265996177373,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614573701058,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003240177719008,0.09642499999999998,1,[1.3929479114291774]
6720,280,8.776465810962568,8.30817186525122,2.222273015461618,0.0,0.2,0.005,0.001,8.74497966486685,8.276685719514209,2.2192998075396777,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614576124664,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003244518602574,0.09642499999999998,1,[1.3929479114291774]
6744,281,8.807951957058286,8.339658011012466,2.2252462233835586,0.0,0.2,0.005,0.001,8.776465810962568,8.30817186525122,2.222273015461618,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614578384523,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000324885948614,0.09642499999999998,1,[1.3929479114291774]
6768,282,8.839438103154004,8.37114415679631,2.228219431305499,0.0,0.2,0.005,0.001,8.807951957058286,8.339658011012466,2.2252462233835586,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614580491693,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003253200369706,0.09642499999999998,1,[1.3929479114291774]
6792,283,8.870924249249722,8.402630302601228,2.2311926392274395,0.0,0.2,0.005,0.001,8.839438103154004,8.37114415679631,2.228219431305499,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614582456488,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003257541253272,0.09642499999999998,1,[1.3929479114291774]
6816,284,8.90241039534544,8.434116448425792,2.23416584714938,0.0,0.2,0.005,0.001,8.870924249249722,8.402630302601228,2.2311926392274395,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614584288534,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003261882136838,0.09642499999999998,1,[1.3929479114291774]
6840,285,8.933896541441158,8.465602594268677,2.2371390550713204,0.0,0.2,0.005,0.001,8.90241039534544,8.434116448425792,2.23416584714938,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614585996801,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003266223020404,0.09642499999999998,1,[1.3929479114291774]
6864,286,8.965382687536875,8.497088740128646,2.240112262993261,0.0,0.2,0.005,0.001,8.933896541441158,8.465602594268677,2.2371390550713204,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614587589649,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000327056390397,0.09642499999999998,1,[1.3929479114291774]
6888,287,8.996868833632593,8.528574886004543,2.2430854709152013,0.0,0.2,0.005,0.001,8.965382687536875,8.497088740128646,2.240112262993261,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614589074872,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003274904787536,0.09642499999999998,1,[1.3929479114291774]
6912,288,9.028354979728311,8.560061031895293,2.2460586788371417,0.0,0.2,0.005,0.001,8.996868833632593,8.528574886004543,2.2430854709152013,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614590459742,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003279245671102,0.09642499999999998,1,[1.3929479114291774]
6936,289,9.059841125824029,8.59154717779989,2.249031886759082,0.0,0.2,0.005,0.001,9.028354979728311,8.560061031895293,2.2460586788371417,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614591751042,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003283586554668,0.09642499999999998,1,[1.3929479114291774]
6960,290,9.091327271919747,8.6230333237174,2.2520050946810226,0.0,0.2,0.005,0.001,9.059841125824029,8.59154717779989,2.249031886759082,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.0314861459295509,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003287927438234,0.09642499999999998,1,[1.3929479114291774]
6984,291,9.122813418015465,8.654519469646951,2.254978302602963,0.0,0.2,0.005,0.001,9.091327271919747,8.6230333237174,2.2520050946810226,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614594077803,-0.00297320792194059,0.0,0.0,0.0,0.0,0.000032922683218,0.09642499999999998,1,[1.3929479114291774]
7008,292,9.154299564111183,8.68600561558773,2.2579515105249035,0.0,0.2,0.005,0.001,9.122813418015465,8.654519469646951,2.254978302602963,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614595124655,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003296609205366,0.09642499999999998,1,[1.3929479114291774]
7032,293,9.1857857102069,8.717491761538977,2.260924718446844,0.0,0.2,0.005,0.001,9.154299564111183,8.68600561558773,2.2579515105249035,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614596100774,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003300950088932,0.09642499999999998,1,[1.3929479114291774]
7056,294,9.217271856302618,8.748977907499984,2.2638979263687844,0.0,0.2,0.005,0.001,9.1857857102069,8.717491761538977,2.260924718446844,0.0,0.2,0.005,0.001,-0.03148614609571774,-0.03148614597010946,-0.00297320792194059,0.0,0.0,0.0,0.0,0.00003305290972498,0.09642499999999998,1,[1.3929479114291774]
7080,295,9.248758002398336,8.780464053470094,2.266871134290725,0.0,0.2,0.005,0.001,9.217271856302618,8.748977907499984,2.2638979263687844,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614597859611,-0.00297320792194062,0.0,0.0,0.0,0.0,0.00003309631856064,0.09642499999999998,1,[1.3929479114291774]
7104,296,9.280244148494054,8.81195019944869,2.2698443422126653,0.0,0.2,0.005,0.001,9.248758002398336,8.780464053470094,2.266871134290725,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03148614598650945,-0.00297320792194059,0.0,0.0,0.0,0.0,0.0000331397273963,0.09642499999999998,1,[1.3929479114291774]
