cycle,hour,SUPPLY,DEMAND,RC,xroot,dALp,FC,r_l,r_f,f_n_t,genr,sla,sum_nodes,L_dem,S_dem,F_dem,g_f,g_s,g_l,d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',length(leaf_proportion),leaf_proportion
924,12,-0.00256048351093797,0.16102981778063147,0.0,1.0,0.00082560853957758,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165121707915517,0.1250377425120867,0.0160909439483156,0.01990113132022917,0.0,0.0,0.0,-0.03797512594458433,-0.0374480121698436,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.859985]
925,13,-0.00256048351093797,0.16102981778063147,0.0,1.0,0.00082560853957758,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165121707915517,0.1250377425120867,0.0160909439483156,0.01990113132022917,0.0,0.0,0.0,-0.03797512594458433,-0.0374480121698436,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.95641]
926,14,-0.00256048351093797,0.16102981778063147,0.0,1.0,0.00082560853957758,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165121707915517,0.1250377425120867,0.0160909439483156,0.01990113132022917,0.0,0.0,0.0,-0.03797512594458433,-0.0374480121698436,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.052835]
927,15,-0.00256048351093797,0.16102981778063147,0.0,1.0,0.00082560853957758,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165121707915517,0.1250377425120867,0.0160909439483156,0.01990113132022917,0.0,0.0,0.0,-0.03797512594458433,-0.0374480121698436,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.14926]
928,16,-0.00256048351093797,0.16102981778063147,0.0,1.0,0.00082560853957758,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165121707915517,0.1250377425120867,0.0160909439483156,0.01990113132022917,0.0,0.0,0.0,-0.03797512594458433,-0.0374480121698436,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.245685]
929,17,-0.00256048351093797,0.16102981778063147,0.0,1.0,0.00082560853957758,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165121707915517,0.1250377425120867,0.0160909439483156,0.01990113132022917,0.0,0.0,0.0,-0.03797512594458433,-0.0374480121698436,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.34211]
930,18,-0.00256048351093797,0.16102981778063147,0.0,1.0,0.00082560853957758,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165121707915517,0.1250377425120867,0.0160909439483156,0.01990113132022917,0.0,0.0,0.0,-0.03797512594458433,-0.0374480121698436,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.438535]
931,19,-0.0023408302833242,0.18153569530051905,0.0,1.0,0.00082560853957758,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165121707915517,0.14320561962922757,0.01842894435106231,0.01990113132022917,0.0,0.0,0.0,-0.03158343828715366,-0.02483394491263313,-0.00417576282950411,0.0,0.0,0.0,0.0,1,[1.5024799999999998]
932,20,-0.0023408302833242,0.18153569530051905,0.0,1.0,0.00082560853957758,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165121707915517,0.14320561962922757,0.01842894435106231,0.01990113132022917,0.0,0.0,0.0,-0.03158343828715366,-0.02483394491263313,-0.00417576282950411,0.0,0.0,0.0,0.0,1,[1.5664249999999997]
933,21,-0.00315546677238622,0.06848825400766126,0.0,1.0,0.00081340742815526,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00162681485631051,0.04330798056146089,0.00557324751494011,0.01960702593126027,0.0,0.0,0.0,-0.03148614609571788,-0.02446694080062378,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[1.6294249999999997]
934,22,-0.00315546677238622,0.06848825400766126,0.0,1.0,0.00081340742815526,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00162681485631051,0.04330798056146089,0.00557324751494011,0.01960702593126027,0.0,0.0,0.0,-0.03148614609571788,-0.02446694080062378,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[1.6924249999999996]
935,23,-0.00315546677238622,0.06848825400766126,0.0,1.0,0.00081340742815526,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00162681485631051,0.04330798056146089,0.00557324751494011,0.01960702593126027,0.0,0.0,0.0,-0.03148614609571788,-0.02446694080062378,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[1.7554249999999996]
936,0,-0.00295010860402994,0.07549199321869024,0.0,1.0,0.00081501357903204,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163002715806407,0.04889864137237808,0.00646680450447254,0.02012654734183962,0.0,0.0,0.0,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.063]
937,1,-0.00295010860402994,0.07549199321869024,0.0,1.0,0.00081501357903204,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163002715806407,0.04889864137237808,0.00646680450447254,0.02012654734183962,0.0,0.0,0.0,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.126]
938,2,-0.00295010860402994,0.07549199321869024,0.0,1.0,0.00081501357903204,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163002715806407,0.04889864137237808,0.00646680450447254,0.02012654734183962,0.0,0.0,0.0,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.189]
939,3,-0.00295010860402994,0.07549199321869024,0.0,1.0,0.00081501357903204,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163002715806407,0.04889864137237808,0.00646680450447254,0.02012654734183962,0.0,0.0,0.0,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.252]
940,4,-0.00213386354620386,0.20350424082232973,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00165447756543503,0.16169214417238967,0.02138365109797285,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.315945]
941,5,-0.00213386354620386,0.20350424082232973,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00165447756543503,0.16169214417238967,0.02138365109797285,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.37988999999999995]
942,6,-0.00223481536028222,0.19319864969783918,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00165447756543503,0.1525902685070565,0.02017993563881544,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.4438349999999999]
943,7,-0.00223481536028222,0.19319864969783918,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00165447756543503,0.1525902685070565,0.02017993563881544,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.5077799999999999]
944,8,-0.00233922171456014,0.18289305857334856,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165447756543503,0.14348839284172332,0.01897622017965803,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.5717249999999999]
945,9,-0.00233922171456014,0.18289305857334856,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165447756543503,0.14348839284172332,0.01897622017965803,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.63567]
946,10,-0.00233922171456014,0.18289305857334856,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165447756543503,0.14348839284172332,0.01897622017965803,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.699615]
947,11,-0.00233922171456014,0.18289305857334856,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165447756543503,0.14348839284172332,0.01897622017965803,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.76356]
948,12,-0.00255887494217392,0.1622818763243673,0.0,1.0,0.00082723878271752,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165447756543503,0.1252846415110569,0.0165687892613432,0.02042844555196721,0.0,0.0,0.0,-0.03797512594458444,-0.03817388249335944,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.859985]
949,13,-0.00255887494217392,0.1622818763243673,0.0,1.0,0.00082723878271752,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165447756543503,0.1252846415110569,0.0165687892613432,0.02042844555196721,0.0,0.0,0.0,-0.03797512594458444,-0.03817388249335944,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.95641]
950,14,-0.00255887494217392,0.1622818763243673,0.0,1.0,0.00082723878271752,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165447756543503,0.1252846415110569,0.0165687892613432,0.02042844555196721,0.0,0.0,0.0,-0.03797512594458444,-0.03817388249335944,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.052835]
951,15,-0.00255887494217392,0.1622818763243673,0.0,1.0,0.00082723878271752,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165447756543503,0.1252846415110569,0.0165687892613432,0.02042844555196721,0.0,0.0,0.0,-0.03797512594458444,-0.03817388249335944,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.14926]
952,16,-0.00255887494217392,0.1622818763243673,0.0,1.0,0.00082723878271752,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165447756543503,0.1252846415110569,0.0165687892613432,0.02042844555196721,0.0,0.0,0.0,-0.03797512594458444,-0.03817388249335944,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.245685]
953,17,-0.00255887494217392,0.1622818763243673,0.0,1.0,0.00082723878271752,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165447756543503,0.1252846415110569,0.0165687892613432,0.02042844555196721,0.0,0.0,0.0,-0.03797512594458444,-0.03817388249335944,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.34211]
954,18,-0.00255887494217392,0.1622818763243673,0.0,1.0,0.00082723878271752,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00165447756543503,0.1252846415110569,0.0165687892613432,0.02042844555196721,0.0,0.0,0.0,-0.03797512594458444,-0.03817388249335944,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.438535]
955,19,-0.00233922171456014,0.18289305857334856,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165447756543503,0.14348839284172332,0.01897622017965803,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[1.5024799999999998]
956,20,-0.00233922171456014,0.18289305857334856,0.0,1.0,0.00082723878271752,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00165447756543503,0.14348839284172332,0.01897622017965803,0.02042844555196721,0.0,0.0,0.0,-0.03158343828715366,-0.02531531154822784,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[1.5664249999999997]
957,21,-0.00315546677238622,0.06925879732526997,0.0,1.0,0.00081501357903204,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00163002715806407,0.04339349631720969,0.00573875366622067,0.02012654734183962,0.0,0.0,0.0,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[1.6294249999999997]
958,22,-0.00315546677238622,0.06925879732526997,0.0,1.0,0.00081501357903204,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00163002715806407,0.04339349631720969,0.00573875366622067,0.02012654734183962,0.0,0.0,0.0,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[1.6924249999999996]
959,23,-0.00315546677238622,0.06925879732526997,0.0,1.0,0.00081501357903204,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00163002715806407,0.04339349631720969,0.00573875366622067,0.02012654734183962,0.0,0.0,0.0,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[1.7554249999999996]
960,0,-0.00295010860402994,0.07629799766787598,0.0,1.0,0.00081661972990882,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163323945981763,0.04899500614191592,0.0066569227735411,0.02064606875241896,0.0,0.0,0.0,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[0.063]
961,1,-0.00295010860402994,0.07629799766787598,0.0,1.0,0.00081661972990882,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163323945981763,0.04899500614191592,0.0066569227735411,0.02064606875241896,0.0,0.0,0.0,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[0.126]
962,2,-0.00295010860402994,0.07629799766787598,0.0,1.0,0.00081661972990882,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163323945981763,0.04899500614191592,0.0066569227735411,0.02064606875241896,0.0,0.0,0.0,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[0.189]
963,3,-0.00295010860402994,0.07629799766787598,0.0,1.0,0.00081661972990882,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163323945981763,0.04899500614191592,0.0066569227735411,0.02064606875241896,0.0,0.0,0.0,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[0.252]
964,4,-0.00213225497746111,0.2049788626986408,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.0016577380517149,0.16201079159841106,0.02201231131652452,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.315945]
965,5,-0.00213225497746111,0.2049788626986408,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.0016577380517149,0.16201079159841106,0.02201231131652452,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.37988999999999995]
966,6,-0.00223320679153947,0.19461994630938947,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.0016577380517149,0.15289097882631508,0.02077320769936917,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.4438349999999999]
967,7,-0.00223320679153947,0.19461994630938947,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.0016577380517149,0.15289097882631508,0.02077320769936917,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.5077799999999999]
968,8,-0.00233761314581739,0.18426102992013813,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0016577380517149,0.14377116605421908,0.01953410408221381,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.5717249999999999]
969,9,-0.00233761314581739,0.18426102992013813,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0016577380517149,0.14377116605421908,0.01953410408221381,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.63567]
970,10,-0.00233761314581739,0.18426102992013813,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0016577380517149,0.14377116605421908,0.01953410408221381,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.699615]
971,11,-0.00233761314581739,0.18426102992013813,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0016577380517149,0.14377116605421908,0.01953410408221381,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.76356]
972,12,-0.00255726637343117,0.16354319714163543,0.0,1.0,0.00082886902585745,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0016577380517149,0.1255315405100271,0.0170558968479031,0.02095575978370524,0.0,0.0,0.0,-0.03797512594458428,-0.03885070936393889,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.859985]
973,13,-0.00255726637343117,0.16354319714163543,0.0,1.0,0.00082886902585745,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0016577380517149,0.1255315405100271,0.0170558968479031,0.02095575978370524,0.0,0.0,0.0,-0.03797512594458428,-0.03885070936393889,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.95641]
974,14,-0.00255726637343117,0.16354319714163543,0.0,1.0,0.00082886902585745,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0016577380517149,0.1255315405100271,0.0170558968479031,0.02095575978370524,0.0,0.0,0.0,-0.03797512594458428,-0.03885070936393889,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.052835]
975,15,-0.00255726637343117,0.16354319714163543,0.0,1.0,0.00082886902585745,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0016577380517149,0.1255315405100271,0.0170558968479031,0.02095575978370524,0.0,0.0,0.0,-0.03797512594458428,-0.03885070936393889,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.14926]
976,16,-0.00255726637343117,0.16354319714163543,0.0,1.0,0.00082886902585745,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0016577380517149,0.1255315405100271,0.0170558968479031,0.02095575978370524,0.0,0.0,0.0,-0.03797512594458428,-0.03885070936393889,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.245685]
977,17,-0.00255726637343117,0.16354319714163543,0.0,1.0,0.00082886902585745,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0016577380517149,0.1255315405100271,0.0170558968479031,0.02095575978370524,0.0,0.0,0.0,-0.03797512594458428,-0.03885070936393889,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.34211]
978,18,-0.00255726637343117,0.16354319714163543,0.0,1.0,0.00082886902585745,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.0016577380517149,0.1255315405100271,0.0170558968479031,0.02095575978370524,0.0,0.0,0.0,-0.03797512594458428,-0.03885070936393889,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.438535]
979,19,-0.00233761314581739,0.18426102992013813,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0016577380517149,0.14377116605421908,0.01953410408221381,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[1.5024799999999998]
980,20,-0.00233761314581739,0.18426102992013813,0.0,1.0,0.00082886902585745,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.0016577380517149,0.14377116605421908,0.01953410408221381,0.02095575978370524,0.0,0.0,0.0,-0.03158343828715363,-0.02576415463082263,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[1.5664249999999997]
981,21,-0.00315546677238622,0.07003254871712916,0.0,1.0,0.00081661972990882,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00163323945981763,0.04347901207295849,0.00590746789175171,0.02064606875241896,0.0,0.0,0.0,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[1.6294249999999997]
982,22,-0.00315546677238622,0.07003254871712916,0.0,1.0,0.00081661972990882,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00163323945981763,0.04347901207295849,0.00590746789175171,0.02064606875241896,0.0,0.0,0.0,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[1.6924249999999996]
983,23,-0.00315546677238622,0.07003254871712916,0.0,1.0,0.00081661972990882,1.0,0.0063,0.0103,0.55,0.275,0.05597014925373134,0.00163323945981763,0.04347901207295849,0.00590746789175171,0.02064606875241896,0.0,0.0,0.0,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,1,[1.7554249999999996]
984,0,-0.00295010860402994,0.07710737293356475,0.0,1.0,0.0008182258807856,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163645176157119,0.04909137091145374,0.0068504118591127,0.0211655901629983,0.0,0.0,0.0,-0.03148614609571785,-0.02579573558165021,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.063]
985,1,-0.00295010860402994,0.07710737293356475,0.0,1.0,0.0008182258807856,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163645176157119,0.04909137091145374,0.0068504118591127,0.0211655901629983,0.0,0.0,0.0,-0.03148614609571785,-0.02579573558165021,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.126]
986,2,-0.00295010860402994,0.07710737293356475,0.0,1.0,0.0008182258807856,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163645176157119,0.04909137091145374,0.0068504118591127,0.0211655901629983,0.0,0.0,0.0,-0.03148614609571785,-0.02579573558165021,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.189]
987,3,-0.00295010860402994,0.07710737293356475,0.0,1.0,0.0008182258807856,1.0,0.0063,0.0103,0.55,0.275,0.04966887417218543,0.00163645176157119,0.04909137091145374,0.0068504118591127,0.0211655901629983,0.0,0.0,0.0,-0.03148614609571785,-0.02579573558165021,-0.00417182045917023,0.0,0.0,0.0,0.0,1,[0.252]
988,4,-0.0021306464087936,0.20646463078541274,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00166099853799476,0.1623294390244324,0.02265211774553707,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.315945]
989,5,-0.0021306464087936,0.20646463078541274,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01524608128067083,0.00166099853799476,0.1623294390244324,0.02265211774553707,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.37988999999999995]
990,6,-0.00223159822287196,0.19605176169571248,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00166099853799476,0.15319168914557363,0.02137699853469558,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.4438349999999999]
991,7,-0.00223159822287196,0.19605176169571248,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01615549665530733,0.00166099853799476,0.15319168914557363,0.02137699853469558,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.5077799999999999]
992,8,-0.00233600457714988,0.18563889260601224,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00166099853799476,0.14405393926671486,0.02010187932385409,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.5717249999999999]
993,9,-0.00233600457714988,0.18563889260601224,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00166099853799476,0.14405393926671486,0.02010187932385409,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.63567]
994,10,-0.00233600457714988,0.18563889260601224,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00166099853799476,0.14405393926671486,0.02010187932385409,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.699615]
995,11,-0.00233600457714988,0.18563889260601224,0.0,1.0,0.00083049926899738,1.015,0.0063,0.0103,0.55,0.279125,0.01718028562224847,0.00166099853799476,0.14405393926671486,0.02010187932385409,0.02148307401544328,0.0,0.0,0.0,-0.03158343828715363,-0.02618267161537495,-0.00417576282950414,0.0,0.0,0.0,0.0,1,[0.76356]
996,12,-0.00255565780476366,0.16481315442661165,0.0,1.0,0.00083049926899738,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00166099853799476,0.12577843950899728,0.01755164090217111,0.02148307401544328,0.0,0.0,0.0,-0.03797512594458439,-0.03948180640413684,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.859985]
997,13,-0.00255565780476366,0.16481315442661165,0.0,1.0,0.00083049926899738,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00166099853799476,0.12577843950899728,0.01755164090217111,0.02148307401544328,0.0,0.0,0.0,-0.03797512594458439,-0.03948180640413684,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[0.95641]
998,14,-0.00255565780476366,0.16481315442661165,0.0,1.0,0.00083049926899738,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00166099853799476,0.12577843950899728,0.01755164090217111,0.02148307401544328,0.0,0.0,0.0,-0.03797512594458439,-0.03948180640413684,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.052835]
999,15,-0.00255565780476366,0.16481315442661165,0.0,1.0,0.00083049926899738,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00166099853799476,0.12577843950899728,0.01755164090217111,0.02148307401544328,0.0,0.0,0.0,-0.03797512594458439,-0.03948180640413684,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.14926]
1000,16,-0.00255565780476366,0.16481315442661165,0.0,1.0,0.00083049926899738,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00166099853799476,0.12577843950899728,0.01755164090217111,0.02148307401544328,0.0,0.0,0.0,-0.03797512594458439,-0.03948180640413684,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.245685]
1001,17,-0.00255565780476366,0.16481315442661165,0.0,1.0,0.00083049926899738,1.015,0.0095,0.0203,0.55,0.279125,0.01967656643915637,0.00166099853799476,0.12577843950899728,0.01755164090217111,0.02148307401544328,0.0,0.0,0.0,-0.03797512594458439,-0.03948180640413684,-0.00431126355801798,0.0,0.0,0.0,0.0,1,[1.34211]
