cycle,i,LVSNi,tab,TEMFAC,FCO2D,RCLFAi
2760,4,0.00000000000043307,0.0016,21.92,24.243196288758732,0.00000000000036822
2760,5,0.0000000000001378,0.00235,21.92,24.243196288758732,0.00000000000017208
2760,6,0.0000000000000444,0.0031,21.92,24.243196288758732,0.00000000000007314
2760,7,0.00000000000001794,0.00315,21.92,24.243196288758732,0.00000000000003003
2760,8,0.00000000000001305,0.0032,21.92,24.243196288758732,0.00000000000002219
2760,9,0.00000000013091624,0.0032,21.92,24.243196288758732,0.00000000022262499
2760,10,0.00000104141691843,0.0032,21.92,24.243196288758732,0.0000017709448416
2760,11,0.00001701166595035,0.0032,21.92,24.243196288758732,0.0000289285890489
2760,12,0.00014402832121008,0.0032,21.92,24.243196288758732,0.00024492228614471
2760,13,0.00083463324598126,0.0032,21.92,24.243196288758732,0.00141930615437738
2760,14,0.00370328325649152,0.0032,21.92,24.243196288758732,0.00629748783989744
2760,15,0.01336878566860315,0.0032,21.92,24.243196288758732,0.02273381735913566
2760,16,0.04078843062192846,0.0032,21.92,24.243196288758732,0.06936132832935045
2760,17,0.10795502394806712,0.0032,21.92,24.243196288758732,0.1835791116915189
2760,18,0.2526072963264284,0.0032,21.92,24.243196288758732,0.4295624360077066
2760,19,138.98617130790876,0.0016,21.92,24.243196288758732,118.17401790575951
2784,0,0.00000000004710494,-0.0002,21.92,24.243196288758668,-0.00000000000500642
2784,1,0.00000000001416515,0.00025,21.92,24.243196288758668,0.00000000000188188
2784,2,0.00000000000430687,0.0007,21.92,24.243196288758668,0.0000000000016021
2784,3,0.00000000000132436,0.00115,21.92,24.243196288758668,0.00000000000080935
2784,4,0.00000000000041198,0.0016,21.92,24.243196288758668,0.00000000000035029
2784,5,0.00000000000012969,0.00235,21.92,24.243196288758668,0.00000000000016196
2784,6,0.00000000000004133,0.0031,21.92,24.243196288758668,0.00000000000006808
2784,7,0.00000000000001652,0.00315,21.92,24.243196288758668,0.00000000000002766
2784,8,0.00000000000001026,0.0032,21.92,24.243196288758668,0.00000000000001745
2784,9,0.00000000007587275,0.0032,21.92,24.243196288758668,0.00000000012902274
2784,10,0.00000076628370356,0.0032,21.92,24.243196288758668,0.00000130307674863
2784,11,0.00001279193578106,0.0032,21.92,24.243196288758668,0.00002175287561078
2784,12,0.00011046741610891,0.0032,21.92,24.243196288758668,0.00018785147164514
2784,13,0.00065215854378373,0.0032,21.92,24.243196288758668,0.00110900522987652
2784,14,0.00294531580274039,0.0032,21.92,24.243196288758668,0.00500855299683117
2784,15,0.01081492366881511,0.0032,21.92,24.243196288758668,0.01839093733227043
2784,16,0.03354349018238863,0.0032,21.92,24.243196288758668,0.05704120017312382
2784,17,0.09020796817827118,0.0032,21.92,24.243196288758668,0.15339998139994196
2784,18,0.2143866300993763,0.0032,21.92,24.243196288758668,0.36456762893327405
2784,19,139.05291633030396,0.0016,21.92,24.243196288758668,118.23076835364495
2808,0,0.00000000004666244,-0.0002,21.92,24.243196288758607,-0.00000000000495938
2808,1,0.00000000001389739,0.00025,21.92,24.243196288758607,0.00000000000184631
2808,2,0.00000000000418399,0.0007,21.92,24.243196288758607,0.00000000000155639
2808,3,0.00000000000127365,0.00115,21.92,24.243196288758607,0.00000000000077836
2808,4,0.00000000000039213,0.0016,21.92,24.243196288758607,0.00000000000033341
2808,5,0.00000000000012214,0.00235,21.92,24.243196288758607,0.00000000000015253
2808,6,0.0000000000000385,0.0031,21.92,24.243196288758607,0.00000000000006343
2808,7,0.00000000000001523,0.00315,21.92,24.243196288758607,0.00000000000002549
2808,8,0.00000000000000867,0.0032,21.92,24.243196288758607,0.00000000000001474
2808,9,0.00000000004381484,0.0032,21.92,24.243196288758607,0.00000000007450779
2808,10,0.00000056383286556,0.0032,21.92,24.243196288758607,0.00000095880611033
2808,11,0.00000961446454843,0.0032,21.92,24.243196288758607,0.0000163495388787
2808,12,0.00008465916663729,0.0032,21.92,24.243196288758607,0.00014396416247653
2808,13,0.000509030506812,0.0032,21.92,24.243196288758607,0.00086561389036775
2808,14,0.00233940760123304,0.0032,21.92,24.243196288758607,0.00397819715667282
2808,15,0.00873558090674441,0.0032,21.92,24.243196288758607,0.01485498427327464
2808,16,0.02753804733485135,0.0032,21.92,24.243196288758607,0.04682885596767541
2808,17,0.07523582799131387,0.0032,21.92,24.243196288758607,0.12793963601606456
2808,18,0.18157559220987768,0.0032,21.92,24.243196288758607,0.30877197469555534
2808,19,139.1095625184201,0.0016,21.92,24.243196288758607,118.27893219315281
2832,0,0.00000000004622825,-0.0002,21.92,24.243196288758543,-0.00000000000491324
2832,1,0.00000000001363722,0.00025,21.92,24.243196288758543,0.00000000000181174
2832,2,0.00000000000406578,0.0007,21.92,24.243196288758543,0.00000000000151242
2832,3,0.00000000000122537,0.00115,21.92,24.243196288758543,0.00000000000074885
2832,4,0.00000000000037343,0.0016,21.92,24.243196288758543,0.00000000000031751
2832,5,0.00000000000011511,0.00235,21.92,24.243196288758543,0.00000000000014375
2832,6,0.0000000000000359,0.0031,21.92,24.243196288758543,0.00000000000005913
2832,7,0.00000000000001405,0.00315,21.92,24.243196288758543,0.00000000000002352
2832,8,0.00000000000000762,0.0032,21.92,24.243196288758543,0.00000000000001296
2832,9,0.00000000002521155,0.0032,21.92,24.243196288758543,0.00000000004287261
2832,10,0.00000041486601716,0.0032,21.92,24.243196288758543,0.00000070548578581
2832,11,0.00000722306642514,0.0032,21.92,24.243196288758543,0.00001228293107187
2832,12,0.00006483052196073,0.0032,21.92,24.243196288758543,0.00011024525952376
2832,13,0.00039690122545015,0.0032,21.92,24.243196288758543,0.00067493639233006
2832,14,0.0018557772313449,0.0032,21.92,24.243196288758543,0.00315577657406225
2832,15,0.00704555557205151,0.0032,21.92,24.243196288758543,0.01198107124604639
2832,16,0.02256997609906531,0.0032,21.92,24.243196288758543,0.03838057750011157
2832,17,0.06263290842242297,0.0032,21.92,24.243196288758543,0.10650818526403967
2832,18,0.15347802714549977,0.0032,21.92,24.243196288758543,0.26099165057006984
2832,19,139.15753922829632,0.0016,21.92,24.243196288758543,118.31972474480436
2856,0,0.00000000004580215,-0.0002,21.92,24.24319628875847,-0.00000000000486795
2856,1,0.00000000001338437,0.00025,21.92,24.24319628875847,0.00000000000177815
2856,2,0.00000000000395203,0.0007,21.92,24.24319628875847,0.00000000000147011
2856,3,0.00000000000117939,0.00115,21.92,24.24319628875847,0.00000000000072075
2856,4,0.0000000000003558,0.0016,21.92,24.24319628875847,0.00000000000030253
2856,5,0.00000000000010854,0.00235,21.92,24.24319628875847,0.00000000000013555
2856,6,0.00000000000003349,0.0031,21.92,24.24319628875847,0.00000000000005518
2856,7,0.00000000000001297,0.00315,21.92,24.24319628875847,0.00000000000002172
2856,8,0.00000000000000684,0.0032,21.92,24.24319628875847,0.00000000000001164
2856,9,0.00000000001445518,0.0032,21.92,24.24319628875847,0.00000000002458124
2856,10,0.000000305254936,0.0032,21.92,24.24319628875847,0.00000051909052437
2856,11,0.00000542417345843,0.0032,21.92,24.24319628875847,0.00000922388702946
2856,12,0.00004960922405774,0.0032,21.92,24.24319628875847,0.00008436121776608
2856,13,0.00030916002848745,0.0032,21.92,24.24319628875847,0.00052573119179292
2856,14,0.00147030652997831,0.0032,21.92,24.24319628875847,0.0025002779566563
2856,15,0.00567428927604963,0.0032,21.92,24.24319628875847,0.00964921266914825
2856,16,0.01846804471855182,0.0032,21.92,24.24319628875847,0.03140518264107759
2856,17,0.05204730240855522,0.0032,21.92,24.24319628875847,0.08850720598884541
2856,18,0.12947452617048838,0.0032,21.92,24.24319628875847,0.22017334285889786
2856,19,139.19809187466865,0.0016,21.92,24.24319628875847,118.35420493167032
2880,0,0.00000000004538392,-0.0002,21.92,24.243196288758405,-0.0000000000048235
2880,1,0.00000000001313856,0.00025,21.92,24.243196288758405,0.00000000000174549
2880,2,0.00000000000384253,0.0007,21.92,24.243196288758405,0.00000000000142937
2880,3,0.00000000000113556,0.00115,21.92,24.243196288758405,0.00000000000069396
2880,4,0.00000000000033918,0.0016,21.92,24.243196288758405,0.00000000000028839
2880,5,0.00000000000010242,0.00235,21.92,24.243196288758405,0.0000000000001279
2880,6,0.00000000000003127,0.0031,21.92,24.243196288758405,0.00000000000005152
2880,7,0.00000000000001199,0.00315,21.92,24.243196288758405,0.00000000000002007
2880,8,0.00000000000000621,0.0032,21.92,24.243196288758405,0.00000000000001056
2880,9,0.00000000000825849,0.0032,21.92,24.243196288758405,0.00000000001404369
2880,10,0.0000002246029397,0.0032,21.92,24.243196288758405,0.0000003819406142
2880,11,0.0000040716300585,0.0032,21.92,24.243196288758405,0.0000069238670137
2880,12,0.00003793445363475,0.0032,21.92,24.243196288758405,0.00006450809833658
2880,13,0.000240580361525,0.0032,21.92,24.243196288758405,0.00040911045585455
2880,14,0.00116350324134342,0.0032,21.92,24.243196288758405,0.00197855443576927
2880,15,0.00456349427283258,0.0032,21.92,24.243196288758405,0.00776028937031167
2880,16,0.01508762180145183,0.0032,21.92,24.243196288758405,0.02565672357388862
2880,17,0.0431748417190696,0.0032,21.92,24.243196288758405,0.07341945562460812
2880,18,0.1090163610298018,0.0032,21.92,24.243196288758405,0.18538393106484963
2880,19,139.23230220934437,0.0016,21.92,24.243196288758405,118.3832925212085
2904,0,0.00000000004497333,-0.0002,21.92,24.243196288758327,-0.00000000000477986
2904,1,0.00000000001289953,0.00025,21.92,24.243196288758327,0.00000000000171374
2904,2,0.00000000000373708,0.0007,21.92,24.243196288758327,0.00000000000139015
2904,3,0.00000000000109377,0.00115,21.92,24.243196288758327,0.00000000000066843
2904,4,0.00000000000032348,0.0016,21.92,24.243196288758327,0.00000000000027504
2904,5,0.0000000000000967,0.00235,21.92,24.243196288758327,0.00000000000012076
2904,6,0.00000000000002922,0.0031,21.92,24.243196288758327,0.00000000000004814
2904,7,0.00000000000001109,0.00315,21.92,24.243196288758327,0.00000000000001856
2904,8,0.00000000000000567,0.0032,21.92,24.243196288758327,0.00000000000000964
2904,9,0.00000000000470162,0.0032,21.92,24.243196288758327,0.00000000000799518
2904,10,0.00000016525953496,0.0032,21.92,24.243196288758327,0.0000002810262785
2904,11,0.0000030551514574,0.0032,21.92,24.243196288758327,0.0000051953301488
2904,12,0.00002898706790666,0.0032,21.92,24.243196288758327,0.00004929293683828
2904,13,0.00018703635920547,0.0032,21.92,24.243196288758327,0.0003180580895751
2904,14,0.00091964445666714,0.0032,21.92,24.243196288758327,0.00156386897295486
2904,15,0.00366513353329569,0.0032,21.92,24.243196288758327,0.00623261367249464
2904,16,0.01230689005774192,0.0032,21.92,24.243196288758327,0.02092804819877826
2904,17,0.03575351165583271,0.0032,21.92,24.243196288758327,0.06079937430968949
2904,18,0.09161942220484413,0.0032,21.92,24.243196288758327,0.15580017980586414
2904,19,139.26110699671273,0.0016,21.92,24.243196288758327,118.40778400425427
2928,0,0.00000000004457018,-0.0002,21.92,24.243196288758263,-0.00000000000473702
2928,1,0.00000000001266703,0.00025,21.92,24.243196288758263,0.00000000000168285
2928,2,0.0000000000036355,0.0007,21.92,24.243196288758263,0.00000000000135236
2928,3,0.0000000000010539,0.00115,21.92,24.243196288758263,0.00000000000064406
2928,4,0.00000000000030866,0.0016,21.92,24.243196288758263,0.00000000000026244
2928,5,0.00000000000009135,0.00235,21.92,24.243196288758263,0.00000000000011408
2928,6,0.00000000000002733,0.0031,21.92,24.243196288758263,0.00000000000004502
2928,7,0.00000000000001027,0.00315,21.92,24.243196288758263,0.00000000000001719
2928,8,0.00000000000000519,0.0032,21.92,24.243196288758263,0.00000000000000882
2928,9,0.00000000000266744,0.0032,21.92,24.243196288758263,0.00000000000453602
2928,10,0.00000012159516852,0.0032,21.92,24.243196288758263,0.00000020677437887
2928,11,0.00000229157137128,0.0032,21.92,24.243196288758263,0.00000389685094155
2928,12,0.00002213522170377,0.0032,21.92,24.243196288758263,0.00003764127123373
2928,13,0.00014527587310434,0.0032,21.92,24.243196288758263,0.00024704376655536
2928,14,0.00072607148952372,0.0032,21.92,24.243196288758263,0.00123469528509782
2928,15,0.00293970820880882,0.0032,21.92,24.243196288758263,0.00499901720057969
2928,16,0.01002352674581021,0.0032,21.92,24.243196288758263,0.01704515518330289
2928,17,0.0295583411029043,0.0032,21.92,24.243196288758263,0.05026439534075183
2928,18,0.07685828305744771,0.0032,21.92,24.243196288758263,0.13069864480423674
2928,19,139.28531508759463,0.0016,21.92,24.243196288758263,118.42836711218781
2952,0,0.00000000004417426,-0.0002,21.92,24.243196288758188,-0.00000000000469494
2952,1,0.00000000001244082,0.00025,21.92,24.243196288758188,0.0000000000016528
2952,2,0.00000000000353759,0.0007,21.92,24.243196288758188,0.00000000000131594
2952,3,0.00000000000101586,0.00115,21.92,24.243196288758188,0.00000000000062081
2952,4,0.00000000000029465,0.0016,21.92,24.243196288758188,0.00000000000025053
2952,5,0.00000000000008635,0.00235,21.92,24.243196288758188,0.00000000000010783
2952,6,0.00000000000002557,0.0031,21.92,24.243196288758188,0.00000000000004212
2952,7,0.00000000000000951,0.00315,21.92,24.243196288758188,0.00000000000001592
2952,8,0.00000000000000476,0.0032,21.92,24.243196288758188,0.00000000000000809
2952,9,0.00000000000150832,0.0032,21.92,24.243196288758188,0.00000000000256492
2952,10,0.00000008946745754,0.0032,21.92,24.243196288758188,0.00000015214073213
2952,11,0.00000171821061584,0.0032,21.92,24.243196288758188,0.00000292184251385
2952,12,0.00001689204422986,0.0032,21.92,24.243196288758188,0.00002872517054753
2952,13,0.00011273910296739,0.0032,21.92,24.243196288758188,0.00019171450867916
2952,14,0.00057261109075974,0.0032,21.92,24.243196288758188,0.00097373361185072
2952,15,0.00235481127767429,0.0032,21.92,24.243196288758188,0.00400439133582672
2952,16,0.00815180873223111,0.0032,21.92,24.243196288758188,0.01386227107375779
2952,17,0.02439676564284541,0.0032,21.92,24.243196288758188,0.04148706008359713
2952,18,0.06436048219833074,0.0032,21.92,24.243196288758188,0.10944594996978511
2952,19,139.30562292469406,0.0016,21.92,24.243196288758188,118.44563400055794
2976,0,0.00000000004378538,-0.0002,21.92,24.243196288758124,-0.00000000000465361
2976,1,0.00000000001222067,0.00025,21.92,24.243196288758124,0.00000000000162355
2976,2,0.00000000000344321,0.0007,21.92,24.243196288758124,0.00000000000128083
2976,3,0.00000000000097953,0.00115,21.92,24.243196288758124,0.00000000000059861
2976,4,0.00000000000028141,0.0016,21.92,24.243196288758124,0.00000000000023927
2976,5,0.00000000000008166,0.00235,21.92,24.243196288758124,0.00000000000010198
2976,6,0.00000000000002394,0.0031,21.92,24.243196288758124,0.00000000000003944
2976,7,0.00000000000000882,0.00315,21.92,24.243196288758124,0.00000000000001477
2976,8,0.00000000000000437,0.0032,21.92,24.243196288758124,0.00000000000000743
2976,9,0.00000000000085023,0.0032,21.92,24.243196288758124,0.00000000000144582
2976,10,0.00000006582836686,0.0032,21.92,24.243196288758124,0.0000001119421095
2976,11,0.00000128785686059,0.0032,21.92,24.243196288758124,0.00000219001960082
2976,12,0.00001288274648147,0.0032,21.92,24.243196288758124,0.00002190730054724
2976,13,0.00008741396717367,0.0032,21.92,24.243196288758124,0.00014864874145082
2976,14,0.00045110167052327,0.0032,21.92,24.243196288758124,0.0007671050492014
2976,15,0.00188391042438054,0.0032,21.92,24.243196288758124,0.00320361748407871
2976,16,0.0066201003035509,0.0032,21.92,24.243196288758124,0.01125757828203749
2976,17,0.02010445093707036,0.0032,21.92,24.243196288758124,0.03418791556980697
2976,18,0.05380109141555463,0.0032,21.92,24.243196288758124,0.09148955008201184
2976,19,139.3226285373116,0.0016,21.92,24.243196288758124,118.46009314819119
3000,0,0.00000000004340335,-0.0002,21.92,24.243196288758064,-0.000000000004613
3000,1,0.00000000001200637,0.00025,21.92,24.243196288758064,0.00000000000159508
3000,2,0.00000000000335218,0.0007,21.92,24.243196288758064,0.00000000000124697
3000,3,0.00000000000094482,0.00115,21.92,24.243196288758064,0.0000000000005774
3000,4,0.00000000000026888,0.0016,21.92,24.243196288758064,0.00000000000022862
3000,5,0.00000000000007728,0.00235,21.92,24.243196288758064,0.0000000000000965
3000,6,0.00000000000002243,0.0031,21.92,24.243196288758064,0.00000000000003696
3000,7,0.00000000000000819,0.00315,21.92,24.243196288758064,0.0000000000000137
3000,8,0.00000000000000402,0.0032,21.92,24.243196288758064,0.00000000000000683
3000,9,0.00000000000047794,0.0032,21.92,24.243196288758064,0.00000000000081275
3000,10,0.00000004843512788,0.0032,21.92,24.243196288758064,0.00000008236464989
3000,11,0.00000096496706142,0.0032,21.92,24.243196288758064,0.00000164094073131
3000,12,0.00000981909321939,0.0032,21.92,24.243196288758064,0.00001669751295409
3000,13,0.0000677209968336,0.0032,21.92,24.243196288758064,0.00011516055470986
3000,14,0.00035500648935495,0.0032,21.92,24.243196288758064,0.0006036937752138
3000,15,0.00150532732818739,0.0032,21.92,24.243196288758064,0.00255983134093453
3000,16,0.00536868316655481,0.0032,21.92,24.243196288758064,0.00912952496905968
3000,17,0.01654155588966861,0.0032,21.92,24.243196288758064,0.02812915995166395
3000,18,0.04489761532406016,0.0032,21.92,24.243196288758064,0.07634905756885653
3000,19,139.3368441007717,0.0016,21.92,24.243196288758064,118.47218003593711
3024,0,0.00000000004302798,-0.0002,21.92,24.243196288758,-0.00000000000457311
3024,1,0.00000000001179771,0.00025,21.92,24.243196288758,0.00000000000156736
3024,2,0.00000000000326437,0.0007,21.92,24.243196288758,0.0000000000012143
3024,3,0.00000000000091166,0.00115,21.92,24.243196288758,0.00000000000055713
3024,4,0.00000000000025702,0.0016,21.92,24.243196288758,0.00000000000021854
3024,5,0.00000000000007317,0.00235,21.92,24.243196288758,0.00000000000009137
3024,6,0.00000000000002103,0.0031,21.92,24.243196288758,0.00000000000003465
3024,7,0.0000000000000076,0.00315,21.92,24.243196288758,0.00000000000001272
3024,8,0.0000000000000037,0.0032,21.92,24.243196288758,0.00000000000000628
3024,9,0.00000000000026808,0.0032,21.92,24.243196288758,0.00000000000045588
3024,10,0.00000003563750944,0.0032,21.92,24.243196288758,0.00000006060211082
3024,11,0.00000072279692097,0.0032,21.92,24.243196288758,0.00000122912683293
3024,12,0.00000747961665914,0.0032,21.92,24.243196288758,0.00001271919853159
3024,13,0.00005242189855078,0.0032,21.92,24.243196288758,0.00008914421225791
3024,14,0.00027909863985493,0.0032,21.92,24.243196288758,0.00047461135670282
3024,15,0.0012013844442482,0.0032,21.92,24.243196288758,0.00204297198045349
3024,16,0.00434789011860087,0.0032,21.92,24.243196288758,0.00739365132362001
3024,17,0.01358940980771507,0.0032,21.92,24.243196288758,0.02310899196421269
3024,18,0.03740525128900732,0.0032,21.92,24.243196288758,0.06360818193636968
3024,19,139.34870714821284,0.0016,21.92,24.243196288758,118.48226667957573
3048,0,0.00000000004265912,-0.0002,21.92,24.243196288757925,-0.0000000000045339
3048,1,0.00000000001159449,0.00025,21.92,24.243196288757925,0.00000000000154036
3048,2,0.00000000000317962,0.0007,21.92,24.243196288757925,0.00000000000118278
3048,3,0.00000000000087995,0.00115,21.92,24.243196288757925,0.00000000000053776
3048,4,0.00000000000024579,0.0016,21.92,24.243196288757925,0.00000000000020899
3048,5,0.00000000000006931,0.00235,21.92,24.243196288757925,0.00000000000008656
3048,6,0.00000000000001973,0.0031,21.92,24.243196288757925,0.00000000000003251
3048,7,0.00000000000000706,0.00315,21.92,24.243196288757925,0.00000000000001183
3048,8,0.0000000000000034,0.0032,21.92,24.243196288757925,0.00000000000000579
3048,9,0.00000000000015019,0.0032,21.92,24.243196288757925,0.00000000000025541
3048,10,0.00000002622127916,0.0032,21.92,24.243196288757925,0.00000004458967225
3048,11,0.00000054123260759,0.0032,21.92,24.243196288757925,0.00000092037403806
3048,12,0.00000569429972134,0.0032,21.92,24.243196288757925,0.00000968324072672
3048,13,0.00004054704911067,0.0032,21.92,24.243196288757925,0.00006895085550655
3048,14,0.00021920510394033,0.0032,21.92,24.243196288757925,0.00037276151482279
3048,15,0.00095769399047186,0.0032,21.92,24.243196288757925,0.00162857276681908
3048,16,0.00351650640658844,0.0032,21.92,24.243196288757925,0.00597987104972133
3048,17,0.01114757440713141,0.0032,21.92,24.243196288757925,0.01895661482286084
3048,18,0.0311125238177658,0.0032,21.92,24.243196288757925,0.05290730598785387
3048,19,139.35859052993337,0.0016,21.92,24.243196288757925,118.49067009782499
3072,0,0.00000000004229658,-0.0002,21.92,24.24319628875786,-0.00000000000449537
3072,1,0.00000000001139652,0.00025,21.92,24.24319628875786,0.00000000000151406
3072,2,0.00000000000309781,0.0007,21.92,24.24319628875786,0.00000000000115235
3072,3,0.00000000000084962,0.00115,21.92,24.24319628875786,0.00000000000051922
3072,4,0.00000000000023515,0.0016,21.92,24.24319628875786,0.00000000000019994
3072,5,0.00000000000006569,0.00235,21.92,24.24319628875786,0.00000000000008204
3072,6,0.00000000000001853,0.0031,21.92,24.24319628875786,0.00000000000003052
3072,7,0.00000000000000657,0.00315,21.92,24.24319628875786,0.000000000000011
3072,8,0.00000000000000314,0.0032,21.92,24.24319628875786,0.00000000000000533
3072,9,0.00000000000008419,0.0032,21.92,24.24319628875786,0.00000000000014316
3072,10,0.00000001929301594,0.0032,21.92,24.24319628875786,0.00000003280805838
3072,11,0.00000040515402574,0.0032,21.92,24.24319628875786,0.00000068897040103
3072,12,0.00000433273342886,0.0032,21.92,24.24319628875786,0.000007367877149
3072,13,0.00003133810078513,0.0032,21.92,24.24319628875786,0.00005329090295048
3072,14,0.00017199927875594,0.0032,21.92,24.24319628875786,0.00029248731231615
3072,15,0.0007625671751068,0.0032,21.92,24.24319628875786,0.00129675673712561
3072,16,0.00284040561891319,0.0032,21.92,24.24319628875786,0.00483015168070832
3072,17,0.00913125970837724,0.0032,21.92,24.24319628875786,0.01552784191585931
3072,18,0.02583729616238636,0.0032,21.92,24.24319628875786,0.04393670349499591
3072,19,139.36681121923723,0.0016,21.92,24.24319628875786,118.49765979957593
3096,0,0.0000000000419402,-0.0002,21.92,24.243196288757783,-0.0000000000044575
3096,1,0.00000000001120362,0.00025,21.92,24.243196288757783,0.00000000000148843
3096,2,0.0000000000030188,0.0007,21.92,24.243196288757783,0.00000000000112296
3096,3,0.00000000000082059,0.00115,21.92,24.243196288757783,0.00000000000050148
3096,4,0.00000000000022506,0.0016,21.92,24.243196288757783,0.00000000000019136
3096,5,0.00000000000006229,0.00235,21.92,24.243196288757783,0.00000000000007779
3096,6,0.0000000000000174,0.0031,21.92,24.243196288757783,0.00000000000002867
3096,7,0.00000000000000612,0.00315,21.92,24.243196288757783,0.00000000000001024
3096,8,0.00000000000000289,0.0032,21.92,24.243196288757783,0.00000000000000492
3096,9,0.00000000000004734,0.0032,21.92,24.243196288757783,0.0000000000000805
3096,10,0.00000001419535178,0.0032,21.92,24.243196288757783,0.00000002413940522
3096,11,0.000000303200115,0.0032,21.92,24.243196288757783,0.00000051559627094
3096,12,0.00000329497094523,0.0032,21.92,24.243196288757783,0.0000056031467277
3096,13,0.00002420262261329,0.0032,21.92,24.243196288757783,0.00004115691699619
3096,14,0.00013483315722925,0.0032,21.92,24.243196288757783,0.00022928577407027
3096,15,0.00060652470111236,0.0032,21.92,24.243196288757783,0.00103140420683645
3096,16,0.00229138991159867,0.0032,21.92,24.243196288757783,0.00389654236668535
3096,17,0.00746906228497576,0.0032,21.92,24.243196288757783,0.01270125066253549
3096,18,0.02142315297066737,0.0032,21.92,24.243196288757783,0.0364303878426114
3096,19,139.37363806444745,0.0016,21.92,24.243196288757783,118.5034643750993
3120,0,0.00000000004158983,-0.0002,21.92,24.24319628875772,-0.00000000000442026
3120,1,0.00000000001101562,0.00025,21.92,24.24319628875772,0.00000000000146346
3120,2,0.00000000000294249,0.0007,21.92,24.24319628875772,0.00000000000109457
3120,3,0.00000000000079281,0.00115,21.92,24.24319628875772,0.0000000000004845
3120,4,0.00000000000021549,0.0016,21.92,24.24319628875772,0.00000000000018323
3120,5,0.0000000000000591,0.00235,21.92,24.24319628875772,0.00000000000007381
3120,6,0.00000000000001636,0.0031,21.92,24.24319628875772,0.00000000000002695
3120,7,0.0000000000000057,0.00315,21.92,24.24319628875772,0.00000000000000953
3120,8,0.00000000000000267,0.0032,21.92,24.24319628875772,0.00000000000000454
3120,9,0.00000000000002682,0.0032,21.92,24.24319628875772,0.0000000000000456
3120,10,0.00000001044460535,0.0032,21.92,24.24319628875772,0.00000001776120557
3120,11,0.00000022683799216,0.0032,21.92,24.24319628875772,0.0000003857413539
3120,12,0.00000250447196135,0.0032,21.92,24.24319628875772,0.00000425889153749
3120,13,0.00001867830997818,0.0032,21.92,24.24319628875772,0.0000317627418187
3120,14,0.00010560186574275,0.0032,21.92,24.24319628875772,0.00017957753142962
3120,15,0.00048189226524075,0.0032,21.92,24.24319628875772,0.00081946491000237
3120,16,0.00184620733832304,0.0032,21.92,24.24319628875772,0.00313950282972227
3120,17,0.00610099468145935,0.0032,21.92,24.24319628875772,0.0103748315094232
3120,18,0.01773614111920615,0.0032,21.92,24.24319628875772,0.03016056976714188
3120,19,139.37929858512757,0.0016,21.92,24.24319628875772,118.50827727458324
3144,0,0.00000000004124531,-0.0002,21.92,24.243196288757645,-0.00000000000438364
3144,1,0.00000000001083236,0.00025,21.92,24.243196288757645,0.00000000000143911
3144,2,0.00000000000286874,0.0007,21.92,24.243196288757645,0.00000000000106714
3144,3,0.0000000000007662,0.00115,21.92,24.243196288757645,0.00000000000046824
3144,4,0.00000000000020641,0.0016,21.92,24.243196288757645,0.0000000000001755
3144,5,0.0000000000000561,0.00235,21.92,24.243196288757645,0.00000000000007006
3144,6,0.00000000000001538,0.0031,21.92,24.243196288757645,0.00000000000002534
3144,7,0.00000000000000531,0.00315,21.92,24.243196288757645,0.00000000000000889
3144,8,0.00000000000000247,0.0032,21.92,24.243196288757645,0.0000000000000042
3144,9,0.00000000000001541,0.0032,21.92,24.243196288757645,0.0000000000000262
3144,10,0.0000000076848924,0.0032,21.92,24.243196288757645,0.00000001306827296
3144,11,0.00000016966156987,0.0032,21.92,24.243196288757645,0.00000028851200384
3144,12,0.00000190266539245,0.0032,21.92,24.243196288757645,0.00000323551058411
3144,13,0.00001440478662257,0.0032,21.92,24.243196288757645,0.00002449555227322
3144,14,0.00008263453755964,0.0032,21.92,24.243196288757645,0.00014052125084549
3144,15,0.00038246714369106,0.0032,21.92,24.243196288757645,0.00065039102324475
3144,16,0.00148572194684285,0.0032,21.92,24.243196288757645,0.00252649210057329
3144,17,0.00497677586183562,0.0032,21.92,24.243196288757645,0.00846308081264516
3144,18,0.01466185102207734,0.0032,21.92,24.243196288757645,0.02493269407898101
3144,19,139.3839849071516,0.0016,21.92,24.243196288757645,118.51226185447
3168,0,0.0000000000409065,-0.0002,21.92,24.24319628875758,-0.00000000000434763
3168,1,0.00000000001065366,0.00025,21.92,24.24319628875758,0.00000000000141537
3168,2,0.00000000000279746,0.0007,21.92,24.24319628875758,0.00000000000104062
3168,3,0.00000000000074071,0.00115,21.92,24.24319628875758,0.00000000000045266
3168,4,0.00000000000019779,0.0016,21.92,24.24319628875758,0.00000000000016817
3168,5,0.00000000000005327,0.00235,21.92,24.24319628875758,0.00000000000006653
3168,6,0.00000000000001448,0.0031,21.92,24.24319628875758,0.00000000000002385
3168,7,0.00000000000000495,0.00315,21.92,24.24319628875758,0.00000000000000829
3168,8,0.00000000000000228,0.0032,21.92,24.24319628875758,0.00000000000000388
3168,9,0.00000000000000907,0.0032,21.92,24.24319628875758,0.00000000000001542
3168,10,0.00000000565436005,0.0032,21.92,24.24319628875758,0.00000000961532273
3168,11,0.00000012686337234,0.0032,21.92,24.24319628875758,0.00000021573303723
3168,12,0.00000144476342116,0.0032,21.92,24.24319628875758,0.00000245684152309
