cycle,DTFAST,GENRF,TEMFCF,RDVLVF,RDVFRF,TTHF,TTLF,TTABF,FCO2,TSLAF,CSLAF,GPF,MAINTF
1988,21,0.00000000000077846,0.9199999999999999,0.01115736230449236,0.01470743212864902,0.0,0.0,0.0,1.0143056640447596,1.18,1.5175,0.07127919387101535,-0.00337370502842248
1989,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.07127919387101535,-0.00337370502842248
1990,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.07127919387101535,-0.00337370502842248
1991,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.07127919387101535,-0.00337370502842248
1992,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.07127919387101535,-0.00311382513463477
1993,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.07127919387101535,-0.00311382513463477
1994,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.07127919387101535,-0.00311382513463477
1995,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.07127919387101535,-0.00311382513463477
1996,5,0.00000000000072769,0.86,0.01054877890606546,0.0136931264646042,0.0,0.0,0.0,1.0143056640447556,1.27,1.5175,0.05732002216289103,-0.00311382513463477
1997,6,0.00000000000072769,0.86,0.01054877890606546,0.0136931264646042,0.0,0.0,0.0,1.0143056640447556,1.27,1.5175,0.05732002216289103,-0.00311382513463477
1998,7,0.00000000000075308,0.8899999999999999,0.01085307060527889,0.01420027929662658,0.0,0.0,0.0,1.0143056640447556,1.225,1.5175,0.05732002216289103,-0.00322037927831435
1999,8,0.00000000000075308,0.8899999999999999,0.01085307060527889,0.01420027929662658,0.0,0.0,0.0,1.0143056640447556,1.225,1.5175,0.05732002216289103,-0.00322037927831435
2000,9,0.00000000000077846,0.9199999999999999,0.01115736230449231,0.01470743212864896,0.0,0.0,0.0,1.0143056640447556,1.18,1.5175,0.05732002216289103,-0.00333057967219886
2001,10,0.00000000000077846,0.9199999999999999,0.01115736230449231,0.01470743212864896,0.0,0.0,0.0,1.0143056640447556,1.18,1.5175,0.05732002216289103,-0.00333057967219886
2002,11,0.00000000000077846,0.9199999999999999,0.01115736230449231,0.01470743212864896,0.0,0.0,0.0,1.0143056640447556,1.18,1.5175,0.05732002216289103,-0.00333057967219886
2003,12,0.00000000000077846,0.9199999999999999,0.01115736230449231,0.01470743212864896,0.0,0.0,0.0,1.0143056640447556,1.18,1.5175,0.05732002216289103,-0.00333057967219886
2004,13,0.00000000000080989,0.9571428571428571,0.0114109387205035,0.01572173779269371,0.0,0.0,0.0,1.0143056640447556,1.09,1.5175,0.05732002216289103,-0.0035624225745629
2005,14,0.00000000000080989,0.9571428571428571,0.0114109387205035,0.01572173779269371,0.0,0.0,0.0,1.0143056640447556,1.09,1.5175,0.05732002216289103,-0.0035624225745629
2006,15,0.00000000000080989,0.9571428571428571,0.0114109387205035,0.01572173779269371,0.0,0.0,0.0,1.0143056640447556,1.09,1.5175,0.05732002216289103,-0.0035624225745629
2007,16,0.00000000000080989,0.9571428571428571,0.0114109387205035,0.01572173779269371,0.0,0.0,0.0,1.0143056640447556,1.09,1.5175,0.05732002216289103,-0.0035624225745629
2008,17,0.00000000000080989,0.9571428571428571,0.0114109387205035,0.01572173779269371,0.0,0.0,0.0,1.0143056640447556,1.09,1.5175,0.05732002216289103,-0.0035624225745629
2009,18,0.00000000000080989,0.9571428571428571,0.0114109387205035,0.01572173779269371,0.0,0.0,0.0,1.0143056640447556,1.09,1.5175,0.05732002216289103,-0.0035624225745629
2010,19,0.00000000000080989,0.9571428571428571,0.0114109387205035,0.01572173779269371,0.0,0.0,0.0,1.0143056640447556,1.09,1.5175,0.05732002216289103,-0.0035624225745629
2011,20,0.00000000000077846,0.9199999999999999,0.01115736230449231,0.01470743212864896,0.0,0.0,0.0,1.0143056640447556,1.18,1.5175,0.05732002216289103,-0.00333057967219886
2012,21,0.00000000000077846,0.9199999999999999,0.01115736230449231,0.01470743212864896,0.0,0.0,0.0,1.0143056640447556,1.18,1.5175,0.05732002216289103,-0.00333057967219886
2013,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.05732002216289103,-0.00333057967219886
2014,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.05732002216289103,-0.00333057967219886
2015,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.05732002216289103,-0.00333057967219886
2016,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.05732002216289103,-0.00306899594143778
2017,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.05732002216289103,-0.00306899594143778
2018,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.05732002216289103,-0.00306899594143778
2019,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.05732002216289103,-0.00306899594143778
2020,5,0.00000000000072769,0.86,0.01054877890606542,0.01369312646460415,0.0,0.0,0.0,1.0143056640447516,1.27,1.5175,0.04537434780472625,-0.00306899594143778
2021,6,0.00000000000072769,0.86,0.01054877890606542,0.01369312646460415,0.0,0.0,0.0,1.0143056640447516,1.27,1.5175,0.04537434780472625,-0.00306899594143778
2022,7,0.00000000000075308,0.8899999999999999,0.01085307060527884,0.01420027929662652,0.0,0.0,0.0,1.0143056640447516,1.225,1.5175,0.04537434780472625,-0.00317401604383809
2023,8,0.00000000000075308,0.8899999999999999,0.01085307060527884,0.01420027929662652,0.0,0.0,0.0,1.0143056640447516,1.225,1.5175,0.04537434780472625,-0.00317401604383809
2024,9,0.00000000000077846,0.9199999999999999,0.01115736230449227,0.0147074321286489,0.0,0.0,0.0,1.0143056640447516,1.18,1.5175,0.04537434780472625,-0.00328262990201997
2025,10,0.00000000000077846,0.9199999999999999,0.01115736230449227,0.0147074321286489,0.0,0.0,0.0,1.0143056640447516,1.18,1.5175,0.04537434780472625,-0.00328262990201997
2026,11,0.00000000000077846,0.9199999999999999,0.01115736230449227,0.0147074321286489,0.0,0.0,0.0,1.0143056640447516,1.18,1.5175,0.04537434780472625,-0.00328262990201997
2027,12,0.00000000000077846,0.9199999999999999,0.01115736230449227,0.0147074321286489,0.0,0.0,0.0,1.0143056640447516,1.18,1.5175,0.04537434780472625,-0.00328262990201997
2028,13,0.00000000000080989,0.9571428571428571,0.01141093872050346,0.01572173779269365,0.0,0.0,0.0,1.0143056640447516,1.09,1.5175,0.04537434780472625,-0.00351113500286593
2029,14,0.00000000000080989,0.9571428571428571,0.01141093872050346,0.01572173779269365,0.0,0.0,0.0,1.0143056640447516,1.09,1.5175,0.04537434780472625,-0.00351113500286593
2030,15,0.00000000000080989,0.9571428571428571,0.01141093872050346,0.01572173779269365,0.0,0.0,0.0,1.0143056640447516,1.09,1.5175,0.04537434780472625,-0.00351113500286593
2031,16,0.00000000000080989,0.9571428571428571,0.01141093872050346,0.01572173779269365,0.0,0.0,0.0,1.0143056640447516,1.09,1.5175,0.04537434780472625,-0.00351113500286593
2032,17,0.00000000000080989,0.9571428571428571,0.01141093872050346,0.01572173779269365,0.0,0.0,0.0,1.0143056640447516,1.09,1.5175,0.04537434780472625,-0.00351113500286593
2033,18,0.00000000000080989,0.9571428571428571,0.01141093872050346,0.01572173779269365,0.0,0.0,0.0,1.0143056640447516,1.09,1.5175,0.04537434780472625,-0.00351113500286593
2034,19,0.00000000000080989,0.9571428571428571,0.01141093872050346,0.01572173779269365,0.0,0.0,0.0,1.0143056640447516,1.09,1.5175,0.04537434780472625,-0.00351113500286593
2035,20,0.00000000000077846,0.9199999999999999,0.01115736230449227,0.0147074321286489,0.0,0.0,0.0,1.0143056640447516,1.18,1.5175,0.04537434780472625,-0.00328262990201997
2036,21,0.00000000000077846,0.9199999999999999,0.01115736230449227,0.0147074321286489,0.0,0.0,0.0,1.0143056640447516,1.18,1.5175,0.04537434780472625,-0.00328262990201997
2037,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.04537434780472625,-0.00328262990201997
2038,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.04537434780472625,-0.00328262990201997
2039,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.04537434780472625,-0.00328262990201997
2040,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.04537434780472625,-0.00302140965019387
2041,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.04537434780472625,-0.00302140965019387
2042,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.04537434780472625,-0.00302140965019387
2043,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.04537434780472625,-0.00302140965019387
2044,5,0.00000000000072769,0.86,0.01054877890606538,0.01369312646460409,0.0,0.0,0.0,1.0143056640447476,1.27,1.5175,0.03523936030645602,-0.00302140965019387
2045,6,0.00000000000072769,0.86,0.01054877890606538,0.01369312646460409,0.0,0.0,0.0,1.0143056640447476,1.27,1.5175,0.03523936030645602,-0.00302140965019387
2046,7,0.00000000000075308,0.8899999999999999,0.0108530706052788,0.01420027929662647,0.0,0.0,0.0,1.0143056640447476,1.225,1.5175,0.03523936030645602,-0.00312480136426306
2047,8,0.00000000000075308,0.8899999999999999,0.0108530706052788,0.01420027929662647,0.0,0.0,0.0,1.0143056640447476,1.225,1.5175,0.03523936030645602,-0.00312480136426306
2048,9,0.00000000000077846,0.9199999999999999,0.01115736230449222,0.01470743212864884,0.0,0.0,0.0,1.0143056640447476,1.18,1.5175,0.03523936030645602,-0.00323173111116321
2049,10,0.00000000000077846,0.9199999999999999,0.01115736230449222,0.01470743212864884,0.0,0.0,0.0,1.0143056640447476,1.18,1.5175,0.03523936030645602,-0.00323173111116321
2050,11,0.00000000000077846,0.9199999999999999,0.01115736230449222,0.01470743212864884,0.0,0.0,0.0,1.0143056640447476,1.18,1.5175,0.03523936030645602,-0.00323173111116321
2051,12,0.00000000000077846,0.9199999999999999,0.01115736230449222,0.01470743212864884,0.0,0.0,0.0,1.0143056640447476,1.18,1.5175,0.03523936030645602,-0.00323173111116321
2052,13,0.00000000000080989,0.9571428571428571,0.01141093872050341,0.01572173779269359,0.0,0.0,0.0,1.0143056640447476,1.09,1.5175,0.03523936030645602,-0.00345669312805368
2053,14,0.00000000000080989,0.9571428571428571,0.01141093872050341,0.01572173779269359,0.0,0.0,0.0,1.0143056640447476,1.09,1.5175,0.03523936030645602,-0.00345669312805368
2054,15,0.00000000000080989,0.9571428571428571,0.01141093872050341,0.01572173779269359,0.0,0.0,0.0,1.0143056640447476,1.09,1.5175,0.03523936030645602,-0.00345669312805368
2055,16,0.00000000000080989,0.9571428571428571,0.01141093872050341,0.01572173779269359,0.0,0.0,0.0,1.0143056640447476,1.09,1.5175,0.03523936030645602,-0.00345669312805368
2056,17,0.00000000000080989,0.9571428571428571,0.01141093872050341,0.01572173779269359,0.0,0.0,0.0,1.0143056640447476,1.09,1.5175,0.03523936030645602,-0.00345669312805368
2057,18,0.00000000000080989,0.9571428571428571,0.01141093872050341,0.01572173779269359,0.0,0.0,0.0,1.0143056640447476,1.09,1.5175,0.03523936030645602,-0.00345669312805368
2058,19,0.00000000000080989,0.9571428571428571,0.01141093872050341,0.01572173779269359,0.0,0.0,0.0,1.0143056640447476,1.09,1.5175,0.03523936030645602,-0.00345669312805368
2059,20,0.00000000000077846,0.9199999999999999,0.01115736230449222,0.01470743212864884,0.0,0.0,0.0,1.0143056640447476,1.18,1.5175,0.03523936030645602,-0.00323173111116321
2060,21,0.00000000000077846,0.9199999999999999,0.01115736230449222,0.01470743212864884,0.0,0.0,0.0,1.0143056640447476,1.18,1.5175,0.03523936030645602,-0.00323173111116321
2061,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.03523936030645602,-0.00323173111116321
2062,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.03523936030645602,-0.00323173111116321
2063,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.03523936030645602,-0.00323173111116321
2064,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.03523936030645602,-0.00297250937490315
2065,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.03523936030645602,-0.00297250937490315
2066,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.03523936030645602,-0.00297250937490315
2067,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.03523936030645602,-0.00297250937490315
2068,5,0.00000000000072769,0.86,0.01054877890606533,0.01369312646460404,0.0,0.0,0.0,1.0143056640447436,1.27,1.5175,0.02671923396165995,-0.00297250937490315
2069,6,0.00000000000072769,0.86,0.01054877890606533,0.01369312646460404,0.0,0.0,0.0,1.0143056640447436,1.27,1.5175,0.02671923396165995,-0.00297250937490315
2070,7,0.00000000000075308,0.8899999999999999,0.01085307060527876,0.01420027929662641,0.0,0.0,0.0,1.0143056640447436,1.225,1.5175,0.02671923396165995,-0.00307422773650905
2071,8,0.00000000000075308,0.8899999999999999,0.01085307060527876,0.01420027929662641,0.0,0.0,0.0,1.0143056640447436,1.225,1.5175,0.02671923396165995,-0.00307422773650905
2072,9,0.00000000000077846,0.9199999999999999,0.01115736230449218,0.01470743212864878,0.0,0.0,0.0,1.0143056640447436,1.18,1.5175,0.02671923396165995,-0.00317942686933645
2073,10,0.00000000000077846,0.9199999999999999,0.01115736230449218,0.01470743212864878,0.0,0.0,0.0,1.0143056640447436,1.18,1.5175,0.02671923396165995,-0.00317942686933645
2074,11,0.00000000000077846,0.9199999999999999,0.01115736230449218,0.01470743212864878,0.0,0.0,0.0,1.0143056640447436,1.18,1.5175,0.02671923396165995,-0.00317942686933645
2075,12,0.00000000000077846,0.9199999999999999,0.01115736230449218,0.01470743212864878,0.0,0.0,0.0,1.0143056640447436,1.18,1.5175,0.02671923396165995,-0.00317942686933645
2076,13,0.00000000000080989,0.9571428571428571,0.01141093872050337,0.01572173779269352,0.0,0.0,0.0,1.0143056640447436,1.09,1.5175,0.02671923396165995,-0.00340074796830134
2077,14,0.00000000000080989,0.9571428571428571,0.01141093872050337,0.01572173779269352,0.0,0.0,0.0,1.0143056640447436,1.09,1.5175,0.02671923396165995,-0.00340074796830134
2078,15,0.00000000000080989,0.9571428571428571,0.01141093872050337,0.01572173779269352,0.0,0.0,0.0,1.0143056640447436,1.09,1.5175,0.02671923396165995,-0.00340074796830134
2079,16,0.00000000000080989,0.9571428571428571,0.01141093872050337,0.01572173779269352,0.0,0.0,0.0,1.0143056640447436,1.09,1.5175,0.02671923396165995,-0.00340074796830134
2080,17,0.00000000000080989,0.9571428571428571,0.01141093872050337,0.01572173779269352,0.0,0.0,0.0,1.0143056640447436,1.09,1.5175,0.02671923396165995,-0.00340074796830134
2081,18,0.00000000000080989,0.9571428571428571,0.01141093872050337,0.01572173779269352,0.0,0.0,0.0,1.0143056640447436,1.09,1.5175,0.02671923396165995,-0.00340074796830134
2082,19,0.00000000000080989,0.9571428571428571,0.01141093872050337,0.01572173779269352,0.0,0.0,0.0,1.0143056640447436,1.09,1.5175,0.02671923396165995,-0.00340074796830134
2083,20,0.00000000000077846,0.9199999999999999,0.01115736230449218,0.01470743212864878,0.0,0.0,0.0,1.0143056640447436,1.18,1.5175,0.02671923396165995,-0.00317942686933645
2084,21,0.00000000000077846,0.9199999999999999,0.01115736230449218,0.01470743212864878,0.0,0.0,0.0,1.0143056640447436,1.18,1.5175,0.02671923396165995,-0.00317942686933645
2085,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.02671923396165995,-0.00317942686933645
2086,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.02671923396165995,-0.00317942686933645
2087,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.02671923396165995,-0.00317942686933645
2088,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.02671923396165995,-0.00292346136167124
2089,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.02671923396165995,-0.00292346136167124
2090,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.02671923396165995,-0.00292346136167124
2091,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.02671923396165995,-0.00292346136167124
2092,5,0.00000000000072769,0.86,0.01054877890606529,0.01369312646460399,0.0,0.0,0.0,1.0143056640447397,1.27,1.5175,0.0196274542144543,-0.00292346136167124
2093,6,0.00000000000072769,0.86,0.01054877890606529,0.01369312646460399,0.0,0.0,0.0,1.0143056640447397,1.27,1.5175,0.0196274542144543,-0.00292346136167124
2094,7,0.00000000000075308,0.8899999999999999,0.01085307060527871,0.01420027929662636,0.0,0.0,0.0,1.0143056640447397,1.225,1.5175,0.0196274542144543,-0.00302350131526669
2095,8,0.00000000000075308,0.8899999999999999,0.01085307060527871,0.01420027929662636,0.0,0.0,0.0,1.0143056640447397,1.225,1.5175,0.0196274542144543,-0.00302350131526669
2096,9,0.00000000000077846,0.9199999999999999,0.01115736230449214,0.01470743212864873,0.0,0.0,0.0,1.0143056640447397,1.18,1.5175,0.0196274542144543,-0.00312696460547489
2097,10,0.00000000000077846,0.9199999999999999,0.01115736230449214,0.01470743212864873,0.0,0.0,0.0,1.0143056640447397,1.18,1.5175,0.0196274542144543,-0.00312696460547489
2098,11,0.00000000000077846,0.9199999999999999,0.01115736230449214,0.01470743212864873,0.0,0.0,0.0,1.0143056640447397,1.18,1.5175,0.0196274542144543,-0.00312696460547489
2099,12,0.00000000000077846,0.9199999999999999,0.01115736230449214,0.01470743212864873,0.0,0.0,0.0,1.0143056640447397,1.18,1.5175,0.0196274542144543,-0.00312696460547489
2100,13,0.00000000000080989,0.9571428571428571,0.01141093872050332,0.01572173779269347,0.0,0.0,0.0,1.0143056640447397,1.09,1.5175,0.0196274542144543,-0.00334463378654099
2101,14,0.00000000000080989,0.9571428571428571,0.01141093872050332,0.01572173779269347,0.0,0.0,0.0,1.0143056640447397,1.09,1.5175,0.0196274542144543,-0.00334463378654099
2102,15,0.00000000000080989,0.9571428571428571,0.01141093872050332,0.01572173779269347,0.0,0.0,0.0,1.0143056640447397,1.09,1.5175,0.0196274542144543,-0.00334463378654099
2103,16,0.00000000000080989,0.9571428571428571,0.01141093872050332,0.01572173779269347,0.0,0.0,0.0,1.0143056640447397,1.09,1.5175,0.0196274542144543,-0.00334463378654099
2104,17,0.00000000000080989,0.9571428571428571,0.01141093872050332,0.01572173779269347,0.0,0.0,0.0,1.0143056640447397,1.09,1.5175,0.0196274542144543,-0.00334463378654099
2105,18,0.00000000000080989,0.9571428571428571,0.01141093872050332,0.01572173779269347,0.0,0.0,0.0,1.0143056640447397,1.09,1.5175,0.0196274542144543,-0.00334463378654099
2106,19,0.00000000000080989,0.9571428571428571,0.01141093872050332,0.01572173779269347,0.0,0.0,0.0,1.0143056640447397,1.09,1.5175,0.0196274542144543,-0.00334463378654099
2107,20,0.00000000000077846,0.9199999999999999,0.01115736230449214,0.01470743212864873,0.0,0.0,0.0,1.0143056640447397,1.18,1.5175,0.0196274542144543,-0.00312696460547489
2108,21,0.00000000000077846,0.9199999999999999,0.01115736230449214,0.01470743212864873,0.0,0.0,0.0,1.0143056640447397,1.18,1.5175,0.0196274542144543,-0.00312696460547489
2109,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.0196274542144543,-0.00312696460547489
2110,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.0196274542144543,-0.00312696460547489
2111,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.0196274542144543,-0.00312696460547489
2112,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.0196274542144543,-0.00287518817232325
2113,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.0196274542144543,-0.00287518817232325
2114,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.0196274542144543,-0.00287518817232325
2115,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.0196274542144543,-0.00287518817232325
2116,5,0.00000000000072769,0.86,0.01054877890606525,0.01369312646460393,0.0,0.0,0.0,1.0143056640447357,1.27,1.5175,0.01378858080083705,-0.00287518817232325
2117,6,0.00000000000072769,0.86,0.01054877890606525,0.01369312646460393,0.0,0.0,0.0,1.0143056640447357,1.27,1.5175,0.01378858080083705,-0.00287518817232325
2118,7,0.00000000000075308,0.8899999999999999,0.01085307060527867,0.0142002792966263,0.0,0.0,0.0,1.0143056640447357,1.225,1.5175,0.01378858080083705,-0.00297357623214457
2119,8,0.00000000000075308,0.8899999999999999,0.01085307060527867,0.0142002792966263,0.0,0.0,0.0,1.0143056640447357,1.225,1.5175,0.01378858080083705,-0.00297357623214457
2120,9,0.00000000000077846,0.9199999999999999,0.01115736230449209,0.01470743212864867,0.0,0.0,0.0,1.0143056640447357,1.18,1.5175,0.01378858080083705,-0.00307533110127895
2121,10,0.00000000000077846,0.9199999999999999,0.01115736230449209,0.01470743212864867,0.0,0.0,0.0,1.0143056640447357,1.18,1.5175,0.01378858080083705,-0.00307533110127895
2122,11,0.00000000000077846,0.9199999999999999,0.01115736230449209,0.01470743212864867,0.0,0.0,0.0,1.0143056640447357,1.18,1.5175,0.01378858080083705,-0.00307533110127895
2123,12,0.00000000000077846,0.9199999999999999,0.01115736230449209,0.01470743212864867,0.0,0.0,0.0,1.0143056640447357,1.18,1.5175,0.01378858080083705,-0.00307533110127895
2124,13,0.00000000000080989,0.9571428571428571,0.01141093872050328,0.0157217377926934,0.0,0.0,0.0,1.0143056640447357,1.09,1.5175,0.01378858080083705,-0.00328940605471797
2125,14,0.00000000000080989,0.9571428571428571,0.01141093872050328,0.0157217377926934,0.0,0.0,0.0,1.0143056640447357,1.09,1.5175,0.01378858080083705,-0.00328940605471797
2126,15,0.00000000000080989,0.9571428571428571,0.01141093872050328,0.0157217377926934,0.0,0.0,0.0,1.0143056640447357,1.09,1.5175,0.01378858080083705,-0.00328940605471797
2127,16,0.00000000000080989,0.9571428571428571,0.01141093872050328,0.0157217377926934,0.0,0.0,0.0,1.0143056640447357,1.09,1.5175,0.01378858080083705,-0.00328940605471797
2128,17,0.00000000000080989,0.9571428571428571,0.01141093872050328,0.0157217377926934,0.0,0.0,0.0,1.0143056640447357,1.09,1.5175,0.01378858080083705,-0.00328940605471797
2129,18,0.00000000000080989,0.9571428571428571,0.01141093872050328,0.0157217377926934,0.0,0.0,0.0,1.0143056640447357,1.09,1.5175,0.01378858080083705,-0.00328940605471797
2130,19,0.00000000000080989,0.9571428571428571,0.01141093872050328,0.0157217377926934,0.0,0.0,0.0,1.0143056640447357,1.09,1.5175,0.01378858080083705,-0.00328940605471797
2131,20,0.00000000000077846,0.9199999999999999,0.01115736230449209,0.01470743212864867,0.0,0.0,0.0,1.0143056640447357,1.18,1.5175,0.01378858080083705,-0.00307533110127895
2132,21,0.00000000000077846,0.9199999999999999,0.01115736230449209,0.01470743212864867,0.0,0.0,0.0,1.0143056640447357,1.18,1.5175,0.01378858080083705,-0.00307533110127895
2133,22,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.01378858080083705,-0.00307533110127895
2134,23,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.01378858080083705,-0.00307533110127895
2135,24,0.00000000000077846,0.9199999999999999,0.011,0.0145,0.0,0.0,0.0,1.0,1.18,0.0,0.01378858080083705,-0.00307533110127895
2136,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.01378858080083705,-0.00282840073441371
2137,2,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.01378858080083705,-0.00282840073441371
2138,3,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.01378858080083705,-0.00282840073441371
2139,4,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,0.01378858080083705,-0.00282840073441371
2140,5,0.00000000000072769,0.86,0.01054877890606521,0.01369312646460388,0.0,0.0,0.0,1.0143056640447317,1.27,1.5175,0.00903949131717493,-0.00282840073441371
2141,6,0.00000000000072769,0.86,0.01054877890606521,0.01369312646460388,0.0,0.0,0.0,1.0143056640447317,1.27,1.5175,0.00903949131717493,-0.00282840073441371
2142,7,0.00000000000075308,0.8899999999999999,0.01085307060527863,0.01420027929662624,0.0,0.0,0.0,1.0143056640447317,1.225,1.5175,0.00903949131717493,-0.00292518774242066
2143,8,0.00000000000075308,0.8899999999999999,0.01085307060527863,0.01420027929662624,0.0,0.0,0.0,1.0143056640447317,1.225,1.5175,0.00903949131717493,-0.00292518774242066
2144,9,0.00000000000077846,0.9199999999999999,0.01115736230449205,0.01470743212864861,0.0,0.0,0.0,1.0143056640447317,1.18,1.5175,0.00903949131717493,-0.00302528677223731
2145,10,0.00000000000077846,0.9199999999999999,0.01115736230449205,0.01470743212864861,0.0,0.0,0.0,1.0143056640447317,1.18,1.5175,0.00903949131717493,-0.00302528677223731
2146,11,0.00000000000077846,0.9199999999999999,0.01115736230449205,0.01470743212864861,0.0,0.0,0.0,1.0143056640447317,1.18,1.5175,0.00903949131717493,-0.00302528677223731
2147,12,0.00000000000077846,0.9199999999999999,0.01115736230449205,0.01470743212864861,0.0,0.0,0.0,1.0143056640447317,1.18,1.5175,0.00903949131717493,-0.00302528677223731
2148,13,0.00000000000080989,0.9571428571428571,0.01141093872050323,0.01572173779269334,0.0,0.0,0.0,1.0143056640447317,1.09,1.5175,0.00903949131717493,-0.00323587812112883
2149,14,0.00000000000080989,0.9571428571428571,0.01141093872050323,0.01572173779269334,0.0,0.0,0.0,1.0143056640447317,1.09,1.5175,0.00903949131717493,-0.00323587812112883
2150,15,0.00000000000080989,0.9571428571428571,0.01141093872050323,0.01572173779269334,0.0,0.0,0.0,1.0143056640447317,1.09,1.5175,0.00903949131717493,-0.00323587812112883
2151,16,0.00000000000080989,0.9571428571428571,0.01141093872050323,0.01572173779269334,0.0,0.0,0.0,1.0143056640447317,1.09,1.5175,0.00903949131717493,-0.00323587812112883
