cycle,DTFAST,GENR,TEMFAC,RDVLV,RDVFR,TTH,TTL,TTAB,FCO2D,TSLA,CSLA,GP,MAINT,GPFN
658,11,0.00000000000820769,9.7,0.11787578593618242,0.15390910790843043,0.0,0.0,0.0,11.100139648314855,13.609999999999998,10.6225,19.763334613462884,0.28003798351225395,1.2390722333357072
659,12,0.00000000000898615,10.62,0.1290331482406772,0.16861654003708262,0.0,0.0,0.0,12.114445312359834,14.789999999999997,12.14,21.55999844486634,0.3065986244361279,1.2390722333357072
660,13,0.00000000000979604,11.577142857142857,0.1404440869611832,0.1843382778297798,0.0,0.0,0.0,13.128750976404813,15.879999999999997,13.6575,23.356662276269798,0.33500816155421137,1.2377780059997603
661,14,0.00000000001060593,12.534285714285714,0.15185502568168924,0.20006001562247697,0.0,0.0,0.0,14.143056640449792,16.97,15.175,25.153326107673255,0.36341769867229484,1.2377780059997603
662,15,0.00000000001141582,13.491428571428571,0.16326596440219526,0.21578175341517414,0.0,0.0,0.0,15.157362304494772,18.06,16.692500000000003,26.949989939076712,0.3918272357903783,1.2377780059997603
663,16,0.00000000001222571,14.448571428571428,0.1746769031227013,0.2315034912078713,0.0,0.0,0.0,16.17166796853975,19.15,18.21,28.74665377048017,0.4202367729084618,1.2377780059997603
664,17,0.0000000000130356,15.405714285714286,0.1860878418432073,0.24722522900056848,0.0,0.0,0.0,17.18597363258473,20.24,19.7275,30.543317601883626,0.44864631002654526,1.2377780059997603
665,18,0.00000000001384549,16.36285714285714,0.19749878056371334,0.2629469667932657,0.0,0.0,0.0,18.20027929662971,21.33,21.244999999999997,32.33998143328708,0.47705584714462873,1.2377780059997603
666,19,0.00000000001465538,17.319999999999997,0.20890971928421936,0.2786687045859629,0.0,0.0,0.0,19.21458496067469,22.419999999999998,22.762499999999996,34.136645264690536,0.5054653842627121,1.2377780059997603
667,20,0.00000000001543385,18.239999999999995,0.22006708158871413,0.2933761367146151,0.0,0.0,0.0,20.228890624719668,23.599999999999998,24.279999999999994,35.93330909609399,0.5320260251865861,1.2390722333357072
668,21,0.00000000001621231,19.159999999999997,0.2312244438932089,0.3080835688432673,0.0,0.0,0.0,21.243196288764647,24.779999999999998,25.797499999999992,37.72997292749745,0.5585866661104602,1.2390722333357072
669,22,0.00000000001699077,20.08,0.2422244438932089,0.32258356884326733,0.0,0.0,0.0,22.243196288764647,25.959999999999997,25.797499999999992,39.526636758900906,0.5851473070343342,1.2390722333357072
670,23,0.00000000001776923,21.0,0.2532244438932089,0.33708356884326734,0.0,0.0,0.0,23.243196288764647,27.139999999999997,25.797499999999992,41.32330059030436,0.6117079479582082,1.2390722333357072
671,24,0.00000000001854769,21.92,0.2642244438932089,0.35158356884326736,0.0,0.0,0.0,24.243196288764647,28.319999999999997,25.797499999999992,43.11996442170782,0.6382685888820822,1.2390722333357072
672,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966638314034555,0.02482694040985446,1.2402858236955208
673,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,3.593327662806911,0.04965388081970892,1.2402858236955208
674,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,5.389991494210367,0.07448082122956338,1.2402858236955208
675,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,7.186655325613822,0.09930776163941785,1.2402858236955208
676,5,0.00000000000363846,4.3,0.05214877890606774,0.06769312646460716,0.0,0.0,0.0,5.014305664044976,6.35,1.5175,8.983301147840045,0.12413470204927231,1.2402732172714575
677,6,0.00000000000436615,5.16,0.06269755781213548,0.08138625292921434,0.0,0.0,0.0,6.028611328089951,7.619999999999999,3.035,10.779946970066268,0.14896164245912677,1.2402732172714575
678,7,0.00000000000511923,6.05,0.07355062841741672,0.09558653222584398,0.0,0.0,0.0,7.042916992134927,8.844999999999999,4.5525,12.576592792292491,0.1746381531759748,1.2396785180565622
679,8,0.00000000000587231,6.9399999999999995,0.08440369902269795,0.10978681152247363,0.0,0.0,0.0,8.057222656179903,10.069999999999999,6.07,14.373238614518714,0.20031466389282285,1.2396785180565622
680,9,0.00000000000665077,7.859999999999999,0.09556106132719268,0.12449424365112577,0.0,0.0,0.0,9.071528320224878,11.249999999999998,7.5875,16.169884436744937,0.22686981695271116,1.2390634684164337
681,10,0.00000000000742923,8.78,0.1067184236316874,0.1392016757797779,0.0,0.0,0.0,10.085833984269854,12.429999999999998,9.105,17.966530258971158,0.2534249700125995,1.2390634684164337
682,11,0.00000000000820769,9.7,0.11787578593618213,0.15390910790843004,0.0,0.0,0.0,11.10013964831483,13.609999999999998,10.6225,19.76317608119738,0.2799801230724878,1.2390634684164337
683,12,0.00000000000898615,10.62,0.12903314824067685,0.16861654003708218,0.0,0.0,0.0,12.114445312359805,14.789999999999997,12.14,21.5598219034236,0.30653527613237613,1.2390634684164337
684,13,0.00000000000979604,11.577142857142857,0.14044408696118282,0.1843382778297793,0.0,0.0,0.0,13.128750976404781,15.879999999999997,13.6575,23.35646772564982,0.3349389433742,1.237769508489079
685,14,0.00000000001060593,12.534285714285714,0.1518550256816888,0.2000600156224764,0.0,0.0,0.0,14.143056640449757,16.97,15.175,25.153113547876043,0.36334261061602385,1.237769508489079
686,15,0.00000000001141582,13.491428571428571,0.16326596440219476,0.21578175341517353,0.0,0.0,0.0,15.157362304494733,18.06,16.692500000000003,26.949759370102264,0.3917462778578477,1.237769508489079
687,16,0.00000000001222571,14.448571428571428,0.17467690312270073,0.23150349120787064,0.0,0.0,0.0,16.17166796853971,19.15,18.21,28.746405192328485,0.4201499450996716,1.237769508489079
688,17,0.0000000000130356,15.405714285714286,0.1860878418432067,0.24722522900056776,0.0,0.0,0.0,17.185973632584684,20.24,19.7275,30.543051014554706,0.44855361234149543,1.237769508489079
689,18,0.00000000001384549,16.36285714285714,0.19749878056371267,0.2629469667932649,0.0,0.0,0.0,18.20027929662966,21.33,21.244999999999997,32.33969683678093,0.4769572795833193,1.237769508489079
690,19,0.00000000001465538,17.319999999999997,0.20890971928421864,0.27866870458596205,0.0,0.0,0.0,19.214584960674635,22.419999999999998,22.762499999999996,34.136342659007155,0.5053609468251432,1.237769508489079
691,20,0.00000000001543385,18.239999999999995,0.22006708158871338,0.2933761367146142,0.0,0.0,0.0,20.22889062471961,23.599999999999998,24.279999999999994,35.93298848123338,0.5319160998850315,1.2390634684164337
692,21,0.00000000001621231,19.159999999999997,0.23122444389320812,0.3080835688432664,0.0,0.0,0.0,21.243196288764587,24.779999999999998,25.797499999999992,37.729634303459605,0.5584712529449198,1.2390634684164337
693,22,0.00000000001699077,20.08,0.24222444389320813,0.3225835688432664,0.0,0.0,0.0,22.243196288764587,25.959999999999997,25.797499999999992,39.52628012568583,0.5850264060048082,1.2390634684164337
694,23,0.00000000001776923,21.0,0.25322444389320814,0.3370835688432664,0.0,0.0,0.0,23.243196288764587,27.139999999999997,25.797499999999992,41.322925947912054,0.6115815590646965,1.2390634684164337
695,24,0.00000000001854769,21.92,0.26422444389320815,0.3515835688432664,0.0,0.0,0.0,24.243196288764587,28.319999999999997,25.797499999999992,43.11957177013828,0.6381367121245848,1.2390634684164337
696,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966458222262225,0.0248185690647733,1.2402790772130143
697,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,3.593291644452445,0.04963713812954661,1.2402790772130143
698,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,5.389937466678667,0.0744557071943199,1.2402790772130143
699,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,7.18658328890489,0.09927427625909321,1.2402790772130143
700,5,0.00000000000363846,4.3,0.0521487789060677,0.06769312646460711,0.0,0.0,0.0,5.014305664044971,6.35,1.5175,8.983191948255891,0.12409284532386652,1.2402530632003599
701,6,0.00000000000436615,5.16,0.0626975578121354,0.08138625292921423,0.0,0.0,0.0,6.0286113280899425,7.619999999999999,3.035,10.779800607606893,0.14891141438863983,1.2402530632003599
702,7,0.00000000000511923,6.05,0.0735506284174166,0.09558653222584382,0.0,0.0,0.0,7.042916992134914,8.844999999999999,4.5525,12.576409266957894,0.17457926729553858,1.239658564510872
703,8,0.00000000000587231,6.9399999999999995,0.08440369902269779,0.10978681152247341,0.0,0.0,0.0,8.057222656179885,10.069999999999999,6.07,14.373017926308895,0.20024712020243732,1.239658564510872
704,9,0.00000000000665077,7.859999999999999,0.09556106132719247,0.12449424365112549,0.0,0.0,0.0,9.071528320224857,11.249999999999998,7.5875,16.1696265856599,0.22679331918476806,1.2390437222580697
705,10,0.00000000000742923,8.78,0.10671842363168715,0.13920167577977757,0.0,0.0,0.0,10.08583398426983,12.429999999999998,9.105,17.9662352450109,0.2533395181670988,1.2390437222580697
706,11,0.00000000000820769,9.7,0.11787578593618184,0.15390910790842965,0.0,0.0,0.0,11.100139648314801,13.609999999999998,10.6225,19.7628439043619,0.27988571714942956,1.2390437222580697
707,12,0.00000000000898615,10.62,0.12903314824067652,0.16861654003708174,0.0,0.0,0.0,12.114445312359774,14.789999999999997,12.14,21.559452563712902,0.3064319161317603,1.2390437222580697
708,13,0.00000000000979604,11.577142857142857,0.14044408696118243,0.1843382778297788,0.0,0.0,0.0,13.128750976404746,15.879999999999997,13.6575,23.356061223063904,0.33482600599932355,1.237750198638407
709,14,0.00000000001060593,12.534285714285714,0.15185502568168835,0.20006001562247586,0.0,0.0,0.0,14.143056640449718,16.97,15.175,25.152669882414905,0.3632200958668868,1.237750198638407
710,15,0.00000000001141582,13.491428571428571,0.16326596440219426,0.21578175341517292,0.0,0.0,0.0,15.15736230449469,18.06,16.692500000000003,26.949278541765906,0.39161418573445006,1.237750198638407
711,16,0.00000000001222571,14.448571428571428,0.17467690312270018,0.23150349120786998,0.0,0.0,0.0,16.171667968539662,19.15,18.21,28.745887201116908,0.4200082756020133,1.237750198638407
712,17,0.0000000000130356,15.405714285714286,0.1860878418432061,0.24722522900056704,0.0,0.0,0.0,17.185973632584634,20.24,19.7275,30.54249586046791,0.44840236546957657,1.237750198638407
713,18,0.00000000001384549,16.36285714285714,0.197498780563712,0.26294696679326407,0.0,0.0,0.0,18.200279296629606,21.33,21.244999999999997,32.33910451981891,0.4767964553371398,1.237750198638407
714,19,0.00000000001465538,17.319999999999997,0.20890971928421792,0.2786687045859611,0.0,0.0,0.0,19.21458496067458,22.419999999999998,22.762499999999996,34.13571317916991,0.5051905452047031,1.237750198638407
715,20,0.00000000001543385,18.239999999999995,0.2200670815887126,0.2933761367146132,0.0,0.0,0.0,20.22889062471955,23.599999999999998,24.279999999999994,35.93232183852091,0.5317367441870339,1.2390437222580697
716,21,0.00000000001621231,19.159999999999997,0.2312244438932073,0.3080835688432653,0.0,0.0,0.0,21.243196288764523,24.779999999999998,25.797499999999992,37.728930497871914,0.5582829431693647,1.2390437222580697
717,22,0.00000000001699077,20.08,0.2422244438932073,0.32258356884326533,0.0,0.0,0.0,22.243196288764523,25.959999999999997,25.797499999999992,39.525539157222916,0.5848291421516955,1.2390437222580697
718,23,0.00000000001776923,21.0,0.2532244438932073,0.33708356884326535,0.0,0.0,0.0,23.243196288764523,27.139999999999997,25.797499999999992,41.32214781657392,0.6113753411340263,1.2390437222580697
719,24,0.00000000001854769,21.92,0.2642244438932073,0.35158356884326536,0.0,0.0,0.0,24.243196288764523,28.319999999999997,25.797499999999992,43.11875647592492,0.637921540116357,1.2390437222580697
720,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.7966086593510018,0.02480547772948712,1.2402622271350603
721,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,3.5932173187020036,0.04961095545897425,1.2402622271350603
722,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,5.389825978053006,0.07441643318846136,1.2402622271350603
723,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,7.186434637404007,0.09922191091794849,1.2402622271350603
724,5,0.00000000000363846,4.3,0.05214877890606766,0.06769312646460705,0.0,0.0,0.0,5.014305664044967,6.35,1.5175,8.982971308102597,0.12402738864743562,1.240211835078372
725,6,0.00000000000436615,5.16,0.06269755781213532,0.08138625292921411,0.0,0.0,0.0,6.028611328089934,7.619999999999999,3.035,10.779507978801186,0.14883286637692275,1.240211835078372
726,7,0.00000000000511923,6.05,0.07355062841741647,0.09558653222584365,0.0,0.0,0.0,7.0429169921349,8.844999999999999,4.5525,12.576044649499776,0.17448717996704607,1.2396176499759266
727,8,0.00000000000587231,6.9399999999999995,0.08440369902269762,0.10978681152247319,0.0,0.0,0.0,8.057222656179867,10.069999999999999,6.07,14.372581320198366,0.2001414935571694,1.2396176499759266
728,9,0.00000000000665077,7.859999999999999,0.09556106132719226,0.12449424365112521,0.0,0.0,0.0,9.071528320224834,11.249999999999998,7.5875,16.169117990896957,0.22667368991144596,1.2390031320410193
729,10,0.00000000000742923,8.78,0.1067184236316869,0.13920167577977724,0.0,0.0,0.0,10.0858339842698,12.429999999999998,9.105,17.965654661595547,0.2532058862657225,1.2390031320410193
730,11,0.00000000000820769,9.7,0.11787578593618155,0.15390910790842927,0.0,0.0,0.0,11.100139648314768,13.609999999999998,10.6225,19.762191332294137,0.27973808261999905,1.2390031320410193
731,12,0.00000000000898615,10.62,0.1290331482406762,0.1686165400370813,0.0,0.0,0.0,12.114445312359734,14.789999999999997,12.14,21.558728002992726,0.3062702789742756,1.2390031320410193
732,13,0.00000000000979604,11.577142857142857,0.14044408696118207,0.1843382778297783,0.0,0.0,0.0,13.128750976404701,15.879999999999997,13.6575,23.355264673691316,0.33464939148558465,1.2377102907310964
733,14,0.00000000001060593,12.534285714285714,0.15185502568168796,0.20006001562247527,0.0,0.0,0.0,14.143056640449668,16.97,15.175,25.151801344389906,0.3630285039968937,1.2377102907310964
734,15,0.00000000001141582,13.491428571428571,0.16326596440219385,0.21578175341517225,0.0,0.0,0.0,15.157362304494635,18.06,16.692500000000003,26.948338015088495,0.3914076165082027,1.2377102907310964
735,16,0.00000000001222571,14.448571428571428,0.17467690312269973,0.23150349120786923,0.0,0.0,0.0,16.1716679685396,19.15,18.21,28.744874685787085,0.41978672901951175,1.2377102907310964
736,17,0.0000000000130356,15.405714285714286,0.18608784184320562,0.2472252290005662,0.0,0.0,0.0,17.18597363258457,20.24,19.7275,30.541411356485675,0.4481658415308208,1.2377102907310964
737,18,0.00000000001384549,16.36285714285714,0.1974987805637115,0.2629469667932632,0.0,0.0,0.0,18.20027929662954,21.33,21.244999999999997,32.33794802718427,0.4765449540421298,1.2377102907310964
738,19,0.00000000001465538,17.319999999999997,0.2089097192842174,0.27866870458596016,0.0,0.0,0.0,19.214584960674507,22.419999999999998,22.762499999999996,34.13448469788286,0.5049240665534389,1.2377102907310964
739,20,0.00000000001543385,18.239999999999995,0.22006708158871202,0.29337613671461216,0.0,0.0,0.0,20.228890624719476,23.599999999999998,24.279999999999994,35.931021368581455,0.5314562629077154,1.2390031320410193
740,21,0.00000000001621231,19.159999999999997,0.23122444389320665,0.30808356884326416,0.0,0.0,0.0,21.243196288764445,24.779999999999998,25.797499999999992,37.72755803928005,0.5579884592619919,1.2390031320410193
741,22,0.00000000001699077,20.08,0.24222444389320666,0.32258356884326417,0.0,0.0,0.0,22.243196288764445,25.959999999999997,25.797499999999992,39.52409470997864,0.5845206556162684,1.2390031320410193
742,23,0.00000000001776923,21.0,0.25322444389320664,0.3370835688432642,0.0,0.0,0.0,23.243196288764445,27.139999999999997,25.797499999999992,41.320631380677234,0.6110528519705449,1.2390031320410193
743,24,0.00000000001854769,21.92,0.26422444389320665,0.3515835688432642,0.0,0.0,0.0,24.243196288764445,28.319999999999997,25.797499999999992,43.11716805137583,0.6375850483248214,1.2390031320410193
744,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,1.79653667069859,0.02478573064872717,1.2402256580349038
745,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,3.59307334139718,0.04957146129745434,1.2402256580349038
746,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,5.38961001209577,0.07435719194618151,1.2402256580349038
747,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,7.18614668279436,0.09914292259490869,1.2402256580349038
748,5,0.00000000000363846,4.3,0.05214877890606762,0.067693126464607,0.0,0.0,0.0,5.014305664044963,6.35,1.5175,8.982551463712275,0.12392865324363586,1.2401333351884312
749,6,0.00000000000436615,5.16,0.06269755781213524,0.081386252929214,0.0,0.0,0.0,6.0286113280899265,7.619999999999999,3.035,10.778956244630189,0.14871438389236302,1.2401333351884312
750,7,0.00000000000511923,6.05,0.07355062841741634,0.09558653222584348,0.0,0.0,0.0,7.04291699213489,8.844999999999999,4.5525,12.575361025548103,0.17434827466266284,1.2395396231033304
751,8,0.00000000000587231,6.9399999999999995,0.08440369902269745,0.10978681152247297,0.0,0.0,0.0,8.057222656179853,10.069999999999999,6.07,14.371765806466017,0.19998216543296266,1.2395396231033304
752,9,0.00000000000665077,7.859999999999999,0.09556106132719205,0.12449424365112494,0.0,0.0,0.0,9.071528320224816,11.249999999999998,7.5875,16.168170587383933,0.22649324010476807,1.2389255943722763
753,10,0.00000000000742923,8.78,0.10671842363168665,0.1392016757797769,0.0,0.0,0.0,10.08583398426978,12.429999999999998,9.105,17.964575368301848,0.2530043147765735,1.2389255943722763
754,11,0.00000000000820769,9.7,0.11787578593618125,0.15390910790842888,0.0,0.0,0.0,11.100139648314743,13.609999999999998,10.6225,19.760980149219762,0.2795153894483789,1.2389255943722763
755,12,0.00000000000898615,10.62,0.12903314824067585,0.16861654003708085,0.0,0.0,0.0,12.114445312359706,14.789999999999997,12.14,21.557384930137676,0.3060264641201843,1.2389255943722763
