cycle,hour_cyc,stp,value
2166,6,2,62.7291
2166,6,3,48.173670674513325
2167,7,2,62.7291
2167,7,3,48.173670674513325
2168,8,2,62.7291
2168,8,3,48.173670674513325
2169,9,2,62.7291
2169,9,3,48.173670674513325
2170,10,2,62.7291
2170,10,3,48.173670674513325
2171,11,2,62.7291
2171,11,3,48.173670674513325
2172,12,2,62.7291
2172,12,3,48.173670674513325
2173,13,2,62.7291
2173,13,3,48.173670674513325
2174,14,2,62.7291
2174,14,3,48.173670674513325
2175,15,2,62.7291
2175,15,3,48.173670674513325
2176,16,2,62.7291
2176,16,3,48.173670674513325
2177,17,2,62.7291
2177,17,3,48.173670674513325
2178,18,2,62.7291
2178,18,3,48.173670674513325
2179,19,2,62.7291
2179,19,3,48.173670674513325
2180,20,2,62.7291
2180,20,3,48.173670674513325
2181,21,3,39.25262054960345
2182,22,3,39.25262054960345
2183,23,3,39.25262054960345
2184,0,3,39.25262054959871
2185,1,3,39.25262054959871
2186,2,3,39.25262054959871
2187,3,3,39.25262054959871
2188,4,2,62.7291
2188,4,3,48.17367067450751
2189,5,2,62.7291
2189,5,3,48.17367067450751
2190,6,2,62.7291
2190,6,3,48.17367067450751
2191,7,2,62.7291
2191,7,3,48.17367067450751
2192,8,2,62.7291
2192,8,3,48.17367067450751
2193,9,2,62.7291
2193,9,3,48.17367067450751
2194,10,2,62.7291
2194,10,3,48.17367067450751
2195,11,2,62.7291
2195,11,3,48.17367067450751
2196,12,2,62.7291
2196,12,3,48.17367067450751
2197,13,2,62.7291
2197,13,3,48.17367067450751
2198,14,2,62.7291
2198,14,3,48.17367067450751
2199,15,2,62.7291
2199,15,3,48.17367067450751
2200,16,2,62.7291
2200,16,3,48.17367067450751
2201,17,2,62.7291
2201,17,3,48.17367067450751
2202,18,2,62.7291
2202,18,3,48.17367067450751
2203,19,2,62.7291
2203,19,3,48.17367067450751
2204,20,2,62.7291
2204,20,3,48.17367067450751
2205,21,3,39.25262054959871
2206,22,3,39.25262054959871
2207,23,3,39.25262054959871
2208,0,3,39.25262054959397
2209,1,3,39.25262054959397
2210,2,3,39.25262054959397
2211,3,3,39.25262054959397
2212,4,2,62.7291
2212,4,3,48.17367067450169
2213,5,2,62.7291
2213,5,3,48.17367067450169
2214,6,2,62.7291
2214,6,3,48.17367067450169
2215,7,2,62.7291
2215,7,3,48.17367067450169
2216,8,2,62.7291
2216,8,3,48.17367067450169
2217,9,2,62.7291
2217,9,3,48.17367067450169
2218,10,2,62.7291
2218,10,3,48.17367067450169
2219,11,2,62.7291
2219,11,3,48.17367067450169
2220,12,2,62.7291
2220,12,3,48.17367067450169
2221,13,2,62.7291
2221,13,3,48.17367067450169
2222,14,2,62.7291
2222,14,3,48.17367067450169
