cycle,hour,int(cycle / 24),prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion,,,,,,,,,
1100,20,45,0.742835607,0.758669005,0.237287983,-0.253121382,10,0.237287983,0.140332528,0.066471574,0.023113454,0.005963229,0.001189022,0.00019005,2.50547E-05,2.7844E-06,2.65293E-07,2.19598E-08
1101,21,45,0.731857741,0.747457148,0.237287983,-0.25288739,10,0.237287983,0.140332528,0.066471574,0.023113454,0.005963229,0.001189022,0.00019005,2.50547E-05,2.7844E-06,2.65293E-07,2.19598E-08
1102,22,45,0.731857741,0.747457148,0.237287983,-0.25288739,10,0.237287983,0.140332528,0.066471574,0.023113454,0.005963229,0.001189022,0.00019005,2.50547E-05,2.7844E-06,2.65293E-07,2.19598E-08
1103,23,45,0.731857741,0.747457148,0.237287983,-0.25288739,10,0.237287983,0.140332528,0.066471574,0.023113454,0.005963229,0.001189022,0.00019005,2.50547E-05,2.7844E-06,2.65293E-07,2.19598E-08
1104,0,46,0.747457147,0.763389053,0.242345731,-0.258277636,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1105,1,46,0.747457147,0.763389053,0.242345731,-0.258277636,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1106,2,46,0.747457147,0.763389053,0.242345731,-0.258277636,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1107,3,46,0.747457147,0.763389053,0.242345731,-0.258277636,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1108,4,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1109,5,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1110,6,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1111,7,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1112,8,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1113,9,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1114,10,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1115,11,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1116,12,46,1.144024689,1.168409356,0.242345731,-0.266730397,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1117,13,46,1.144024689,1.168409356,0.242345731,-0.266730397,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1118,14,46,1.144024689,1.168409356,0.242345731,-0.266730397,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1119,15,46,1.144024689,1.168409356,0.242345731,-0.266730397,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1120,16,46,1.144024689,1.168409356,0.242345731,-0.266730397,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1121,17,46,1.144024689,1.168409356,0.242345731,-0.266730397,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1122,18,46,1.144024689,1.168409356,0.242345731,-0.266730397,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1123,19,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1124,20,46,0.758669004,0.774839888,0.242345731,-0.258516615,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1125,21,46,0.747457147,0.763389053,0.242345731,-0.258277636,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1126,22,46,0.747457147,0.763389053,0.242345731,-0.258277636,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1127,23,46,0.747457147,0.763389053,0.242345731,-0.258277636,10,0.242345731,0.142583625,0.067948793,0.023980617,0.006306233,0.001284506,0.00021003,2.83547E-05,3.22981E-06,3.15675E-07,2.68265E-08
1128,0,47,0.763389051,0.779660542,0.247511283,-0.263782774,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1129,1,47,0.763389051,0.779660542,0.247511283,-0.263782774,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1130,2,47,0.763389051,0.779660542,0.247511283,-0.263782774,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1131,3,47,0.763389051,0.779660542,0.247511283,-0.263782774,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1132,4,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1133,5,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1134,6,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1135,7,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1136,8,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1137,9,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1138,10,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1139,11,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1140,12,47,1.168409353,1.193313774,0.247511283,-0.272415704,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1141,13,47,1.168409353,1.193313774,0.247511283,-0.272415704,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1142,14,47,1.168409353,1.193313774,0.247511283,-0.272415704,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1143,15,47,1.168409353,1.193313774,0.247511283,-0.272415704,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1144,16,47,1.168409353,1.193313774,0.247511283,-0.272415704,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1145,17,47,1.168409353,1.193313774,0.247511283,-0.272415704,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1146,18,47,1.168409353,1.193313774,0.247511283,-0.272415704,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1147,19,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1148,20,47,0.774839887,0.79135545,0.247511283,-0.264026846,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1149,21,47,0.763389051,0.779660542,0.247511283,-0.263782774,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1150,22,47,0.763389051,0.779660542,0.247511283,-0.263782774,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1151,23,47,0.763389051,0.779660542,0.247511283,-0.263782774,10,0.247511283,0.144897505,0.06944149,0.02485998,0.006659721,0.001384941,0.000231519,3.19882E-05,3.73231E-06,3.73958E-07,3.26035E-08
1152,0,48,0.779660541,0.796278855,0.252786938,-0.269405252,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1153,1,48,0.779660541,0.796278855,0.252786938,-0.269405252,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1154,2,48,0.779660541,0.796278855,0.252786938,-0.269405252,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1155,3,48,0.779660541,0.796278855,0.252786938,-0.269405252,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1156,4,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1157,5,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1158,6,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1159,7,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1160,8,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1161,9,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1162,10,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1163,11,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1164,12,48,1.193313772,1.218749026,0.252786938,-0.278222192,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1165,13,48,1.193313772,1.218749026,0.252786938,-0.278222192,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1166,14,48,1.193313772,1.218749026,0.252786938,-0.278222192,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1167,15,48,1.193313772,1.218749026,0.252786938,-0.278222192,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1168,16,48,1.193313772,1.218749026,0.252786938,-0.278222192,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1169,17,48,1.193313772,1.218749026,0.252786938,-0.278222192,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1170,18,48,1.193313772,1.218749026,0.252786938,-0.278222192,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1171,19,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1172,20,48,0.791355449,0.808223038,0.252786938,-0.269654527,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1173,21,48,0.779660541,0.796278855,0.252786938,-0.269405252,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1174,22,48,0.779660541,0.796278855,0.252786938,-0.269405252,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1175,23,48,0.779660541,0.796278855,0.252786938,-0.269405252,10,0.252786938,0.147275211,0.07095061,0.02575161,0.007023726,0.001490436,0.000254587,3.59788E-05,4.29743E-06,4.41125E-07,3.94305E-08
1176,0,49,0.796278853,0.813251384,0.258175042,-0.275147573,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1177,1,49,0.796278853,0.813251384,0.258175042,-0.275147573,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1178,2,49,0.796278853,0.813251384,0.258175042,-0.275147573,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1179,3,49,0.796278853,0.813251384,0.258175042,-0.275147573,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1180,4,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1181,5,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1182,6,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1183,7,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1184,8,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1185,9,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1186,10,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1187,11,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1188,12,49,1.218749023,1.244726424,0.258175042,-0.284152443,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1189,13,49,1.218749023,1.244726424,0.258175042,-0.284152443,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1190,14,49,1.218749023,1.244726424,0.258175042,-0.284152443,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1191,15,49,1.218749023,1.244726424,0.258175042,-0.284152443,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1192,16,49,1.218749023,1.244726424,0.258175042,-0.284152443,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1193,17,49,1.218749023,1.244726424,0.258175042,-0.284152443,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1194,18,49,1.218749023,1.244726424,0.258175042,-0.284152443,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1195,19,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1196,20,49,0.808223036,0.825450155,0.258175042,-0.275402161,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1197,21,49,0.796278853,0.813251384,0.258175042,-0.275147573,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1198,22,49,0.796278853,0.813251384,0.258175042,-0.275147573,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1199,23,49,0.796278853,0.813251384,0.258175042,-0.275147573,10,0.258175042,0.149717812,0.072477102,0.02665559,0.007398284,0.001601102,0.000279304,4.03509E-05,4.93105E-06,5.18251E-07,4.74644E-08
1200,0,50,0.813251382,0.830585679,0.263677992,-0.281012289,10,0.263677992,0.152226407,0.074021916,0.027572021,0.00778343,0.001717046,0.00030574,4.513E-05,5.63945E-06,6.06507E-07,5.68801E-08
1201,1,50,0.813251382,0.830585679,0.263677992,-0.281012289,10,0.263677992,0.152226407,0.074021916,0.027572021,0.00778343,0.001717046,0.00030574,4.513E-05,5.63945E-06,6.06507E-07,5.68801E-08
1202,2,50,0.813251382,0.830585679,0.263677992,-0.281012289,10,0.263677992,0.152226407,0.074021916,0.027572021,0.00778343,0.001717046,0.00030574,4.513E-05,5.63945E-06,6.06507E-07,5.68801E-08
1203,3,50,0.813251382,0.830585679,0.263677992,-0.281012289,10,0.263677992,0.152226407,0.074021916,0.027572021,0.00778343,0.001717046,0.00030574,4.513E-05,5.63945E-06,6.06507E-07,5.68801E-08
1204,4,50,0.825450152,0.843044464,0.263677992,-0.281272304,10,0.263677992,0.152226407,0.074021916,0.027572021,0.00778343,0.001717046,0.00030574,4.513E-05,5.63945E-06,6.06507E-07,5.68801E-08
